,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
5113,95,3633488121L,53,56,124,332035,154193,241.2,241.2,68753,2,1,3,0,3,0,0,LOSS
5115,97,3633488121L,71,69,123,545749,238102,287.2,287.2,86920,3,4,1,0,0,2,0,LOSS
5117,99,3633488121L,67,61,145,462465,194532,214.6,214.6,77262,2,3,2,0,0,2,0,LOSS
5119,101,3633488121L,52,63,124,492998,218197,212.2,212.2,79366,0,2,3,2,1,1,0,LOSS
5121,103,3633488121L,22,33,51,146619,56032,276.2,276.2,41891,1,0,4,1,3,0,0,LOSS
5123,105,3633488121L,39,56,88,248953,126898,259.4,259.4,54524,1,2,3,0,1,1,0,LOSS
5125,107,3633488121L,53,56,127,380930,152116,185.6,185.6,70535,1,1,0,2,1,2,0,LOSS
5127,109,3633488121L,22,34,58,148795,67661,205,205,39122,2,1,4,0,1,1,0,LOSS
5129,111,3633488121L,43,58,104,378682,129431,220.8,220.8,66855,2,1,3,2,1,0,0,LOSS
5131,113,3633488121L,63,52,106,268680,120856,203.6,203.6,68422,2,1,0,1,2,2,0,LOSS
5133,115,3633488121L,40,46,93,362313,126401,203.8,203.8,64917,0,1,5,2,1,1,0,LOSS
5135,117,3633488121L,59,65,103,340709,159064,135.2,135.2,67593,1,2,1,3,0,1,0,LOSS
5137,119,3633488121L,28,40,73,249111,85606,216.8,216.8,50499,0,0,2,3,1,1,0,LOSS
5139,121,3633488121L,38,54,103,297264,133277,203,203,58664,2,2,2,0,2,1,0,LOSS
5141,123,3633488121L,46,39,133,310519,117554,203,203,62006,0,1,2,3,2,1,0,LOSS
5143,125,3633488121L,34,38,70,195345,73625,201.6,201.6,46781,2,0,3,2,1,0,0,LOSS
5145,127,3633488121L,21,38,47,126129,79604,180.6,180.6,42309,1,2,2,2,1,1,0,LOSS
5147,129,3633488121L,37,31,101,190995,82555,192.8,192.8,49894,1,2,2,1,1,1,0,LOSS
5149,131,3633488121L,80,57,204,654500,191437,246.6,246.6,94486,3,1,2,2,1,0,0,LOSS
5151,133,3633488121L,26,42,67,145693,71266,228.6,228.6,40971,1,1,2,3,2,0,0,LOSS
5153,135,3633488121L,84,63,179,621751,164971,247,247,91410,0,0,4,4,0,0,0,LOSS
5155,137,3633488121L,37,55,70,334278,121324,233,233,62816,1,2,1,3,1,1,0,LOSS
5157,139,3633488121L,66,71,129,685172,281630,176.8,176.8,91977,0,2,3,0,2,2,0,LOSS
5159,141,3633488121L,27,31,69,190693,84960,278.2,278.2,48601,0,3,0,2,2,1,0,LOSS
5161,143,3633488121L,42,55,91,248024,115265,301.4,301.4,54039,1,1,1,3,0,1,0,LOSS
5163,145,3633488121L,55,51,145,372800,162255,146.4,146.4,67851,1,1,3,1,2,1,0,LOSS
5165,147,3633488121L,37,55,72,266281,123127,135.2,135.2,57800,1,1,3,1,2,1,0,LOSS
5167,149,3633488121L,35,53,87,315409,130097,281.8,281.8,58933,1,3,2,1,0,1,0,LOSS
5169,151,3633488121L,58,69,120,475302,190184,160,160,74502,2,1,3,1,1,0,0,LOSS
5171,153,3633488121L,79,71,164,727027,228047,258.2,258.2,101908,2,1,2,1,1,1,0,LOSS
5173,155,3633488121L,20,46,37,198024,132796,189.8,189.8,47440,1,3,2,0,2,2,0,LOSS
5175,157,3633488121L,33,55,67,200675,121110,186.2,186.2,48738,0,2,3,0,2,2,0,LOSS
5177,159,3633488121L,43,52,115,316490,133362,299.4,299.4,66906,4,2,1,2,1,0,0,LOSS
5179,161,3633488121L,26,42,56,278299,130627,211.2,211.2,57437,0,1,3,1,4,1,0,LOSS
5181,163,3633488121L,38,45,87,207061,109534,250.6,250.6,53446,3,2,2,0,1,2,0,LOSS
5183,165,3633488121L,48,45,117,389361,151341,204.2,204.2,69968,1,2,3,0,2,0,0,LOSS
5185,167,3633488121L,41,58,81,387779,162586,258.4,258.4,69613,2,2,1,1,0,1,0,LOSS
5187,169,3633488121L,26,39,53,194111,78854,138,138,49814,2,1,3,1,2,0,0,LOSS
5189,171,3633488121L,43,46,108,312623,133494,155.6,155.6,59781,1,1,3,1,1,1,0,LOSS
5191,173,3633488121L,53,52,128,551425,188102,213,213,75394,1,1,3,1,1,2,0,LOSS
5193,175,3633488121L,27,43,63,205100,104325,152,152,50078,1,3,1,1,2,1,0,LOSS
5195,177,3633488121L,54,49,135,517286,161528,266.4,266.4,80289,0,2,3,1,1,1,0,LOSS
5197,179,3633488121L,51,51,121,364869,151272,159.8,159.8,65311,3,3,0,2,1,1,0,LOSS
5199,181,3633488121L,52,51,121,385135,133963,174,174,66625,2,2,3,0,3,0,0,LOSS
5201,183,3633488121L,31,43,69,202040,96657,233.4,233.4,47362,1,1,1,3,1,1,0,LOSS
5203,185,3633488121L,46,49,134,277188,122320,143.8,143.8,59509,0,1,4,0,3,1,0,LOSS
5205,187,3633488121L,63,63,122,504137,162887,246.2,246.2,89388,3,1,2,2,2,0,0,LOSS
5207,189,3633488121L,44,53,96,358295,118772,198.6,198.6,63103,2,1,3,1,1,0,0,LOSS
5209,191,3633488121L,49,59,98,318300,142100,300.2,300.2,61129,2,1,2,1,0,1,0,LOSS
5211,193,3633488121L,27,48,44,192776,122751,214,214,48930,0,2,1,3,1,1,0,LOSS
5213,195,3633488121L,16,31,34,139876,60382,213.8,213.8,36969,1,2,2,1,1,1,0,LOSS
5215,197,3633488121L,37,31,74,235472,81724,265.8,265.8,54908,2,0,2,3,2,0,0,LOSS
5217,1,3633575010L,40,47,75,222484,128897,175,175,55056,2,3,1,1,0,2,0,LOSS
5219,3,3633575010L,23,39,51,217537,90890,226.4,226.4,47275,2,2,2,1,1,0,0,LOSS
5221,5,3633575010L,55,59,121,510750,174845,301,301,78523,2,1,2,2,1,0,0,LOSS
5223,7,3633575010L,52,64,138,407288,207699,213.2,213.2,72702,0,2,3,1,3,1,0,LOSS
5225,9,3633575010L,46,57,100,469558,157830,176.2,176.2,71990,1,3,2,1,1,1,0,LOSS
5227,11,3633575010L,46,53,88,392190,149003,210,210,70348,1,3,1,2,0,2,0,LOSS
5229,13,3633575010L,66,63,127,456182,192235,257.2,257.2,77122,1,2,2,1,2,1,0,LOSS
5231,15,3633575010L,30,52,71,200098,105058,197.6,197.6,45946,3,3,1,1,0,1,0,LOSS
5233,17,3633575010L,40,56,101,262530,124707,150.4,150.4,56578,1,2,3,0,2,1,0,LOSS
5235,19,3633575010L,44,58,126,335376,194463,155.6,155.6,67278,0,1,4,0,1,2,0,LOSS
5237,21,3633575010L,45,60,101,409649,189395,300.6,300.6,66016,1,3,1,1,0,4,0,LOSS
5239,23,3633575010L,56,51,133,461447,150217,201.4,201.4,79252,1,1,3,1,2,0,0,LOSS
5241,25,3633575010L,21,30,44,189025,66419,194.4,194.4,45539,2,0,1,4,0,0,0,LOSS
5243,27,3633575010L,48,60,113,353128,142692,180,180,68146,1,2,2,1,3,0,0,LOSS
5245,29,3633575010L,52,70,112,635714,199985,314.2,314.2,87780,2,1,4,2,1,0,0,LOSS
5247,31,3633575010L,31,44,65,261209,107566,194.6,194.6,57789,3,0,4,1,0,0,0,LOSS
5249,33,3633575010L,48,48,112,397340,126170,262,262,69417,1,0,4,3,1,0,0,LOSS
5251,35,3633575010L,34,41,73,203452,82171,269.2,269.2,50604,1,1,1,3,1,0,0,LOSS
5253,37,3633575010L,28,46,80,167861,88568,226,226,43270,1,2,2,1,2,1,0,LOSS
5255,39,3633575010L,57,51,137,387375,148526,171.6,171.6,68784,1,2,2,1,1,1,0,LOSS
5257,41,3633575010L,25,45,50,152614,100027,147.8,147.8,45036,1,3,1,1,1,2,0,LOSS
5259,43,3633575010L,37,38,75,248548,98585,321,321,54528,1,2,3,1,1,0,0,LOSS
5261,45,3633575010L,46,50,104,442949,125555,298.4,298.4,71819,0,1,2,3,1,1,0,LOSS
5263,47,3633575010L,40,47,111,323434,117013,164.4,164.4,60846,0,0,3,1,2,1,0,LOSS
5265,49,3633575010L,49,56,105,400270,138604,310.2,310.2,71672,2,2,2,2,1,1,0,LOSS
5267,51,3633575010L,20,31,49,105661,55740,210,210,31784,1,1,2,1,2,3,0,LOSS
5269,53,3633575010L,27,43,66,226676,85213,147,147,50516,0,1,3,2,0,0,0,LOSS
5271,55,3633575010L,50,59,119,544382,192586,261.8,261.8,79348,0,3,2,0,1,3,0,LOSS
5273,57,3633575010L,20,41,41,145450,77819,228.6,228.6,41914,2,1,4,1,1,0,0,LOSS
5275,59,3633575010L,39,54,68,209695,114700,317,317,53408,1,2,2,2,1,0,0,LOSS
5277,61,3633575010L,11,28,29,71643,37637,137.2,137.2,28219,0,2,2,1,1,2,0,LOSS
5279,63,3633575010L,40,55,92,249037,120221,160.2,160.2,50820,1,4,0,1,0,2,0,LOSS
5281,65,3633575010L,24,49,45,175766,87665,191.6,191.6,44840,1,1,2,2,0,1,0,LOSS
5283,67,3633575010L,41,55,94,293159,125508,171.6,171.6,59074,3,2,1,1,1,1,0,LOSS
5285,69,3633575010L,27,53,60,160374,95610,190,190,45282,1,2,1,2,1,2,0,LOSS
5287,71,3633575010L,40,58,99,397715,152377,232.2,232.2,66402,2,0,4,1,1,1,0,LOSS
5289,73,3633575010L,46,51,107,347214,143859,182.8,182.8,66280,2,3,1,0,2,2,0,LOSS
5291,75,3633575010L,19,28,44,141111,60319,166.2,166.2,39292,2,1,2,1,3,0,0,LOSS
5293,77,3633575010L,34,41,81,255814,119271,236.8,236.8,54888,3,1,2,0,2,1,0,LOSS
5295,79,3633575010L,32,39,81,270872,118557,288,288,55971,0,3,2,1,2,1,0,LOSS
5297,81,3633575010L,30,46,81,303373,145277,245,245,60717,2,2,1,1,1,2,0,LOSS
5299,83,3633575010L,43,45,131,496635,128628,205.6,205.6,74100,1,1,2,2,2,0,0,LOSS
5301,85,3633575010L,29,36,73,169252,81796,200.8,200.8,48979,0,1,2,3,2,1,0,LOSS
5303,87,3633575010L,28,52,68,181017,101274,218,218,48050,3,2,2,1,1,1,0,LOSS
5305,89,3633575010L,13,36,26,213699,98386,137.8,137.8,50573,3,4,0,0,0,2,0,LOSS
5307,91,3633575010L,43,45,109,433133,163124,170,170,72194,1,1,3,1,1,1,0,LOSS
5309,93,3633575010L,33,40,62,203420,88382,202,202,49297,1,1,4,2,0,0,0,LOSS
5311,95,3633575010L,28,37,79,170512,85070,262.8,262.8,46093,1,3,0,2,1,2,0,LOSS
5313,97,3633575010L,71,76,146,819597,221897,175.4,175.4,102070,1,1,3,1,2,0,0,LOSS
5315,99,3633575010L,37,49,100,256195,94260,269,269,59159,0,2,1,2,0,2,0,LOSS
5317,101,3633575010L,70,56,144,545341,159632,205.2,205.2,84704,1,2,2,2,2,0,0,LOSS
5319,103,3633575010L,40,38,112,209430,85954,102.2,102.2,51351,2,1,2,2,2,0,0,LOSS
5321,105,3633575010L,46,48,101,430521,183307,118.4,118.4,75115,2,3,1,1,1,2,0,LOSS
5323,107,3633575010L,14,36,30,95799,60163,218.4,218.4,31842,0,2,3,1,1,3,0,LOSS
5325,109,3633575010L,42,52,104,282230,139987,186.2,186.2,63675,1,2,3,1,0,1,0,LOSS
5327,111,3633575010L,30,45,79,121727,90109,179.6,179.6,40326,0,2,2,1,1,2,0,LOSS
5329,113,3633575010L,46,62,77,485636,174294,214.2,214.2,72061,1,3,1,1,1,1,0,LOSS
5331,115,3633575010L,69,62,159,608354,186152,206.4,206.4,89034,1,0,4,1,3,0,0,LOSS
5333,117,3633575010L,32,44,71,266143,115559,163.4,163.4,52734,1,2,2,1,1,2,0,LOSS
5335,119,3633575010L,17,26,40,162839,75297,289.2,289.2,46710,2,2,2,0,1,2,0,LOSS
5337,121,3633575010L,41,50,85,271888,114641,108.6,108.6,57950,3,3,1,1,0,0,0,LOSS
5339,123,3633575010L,28,44,46,258659,103815,264.6,264.6,52984,1,2,2,0,1,1,0,LOSS
5341,125,3633575010L,38,49,74,176411,101715,336.8,336.8,47519,3,3,1,1,1,0,0,LOSS
5343,127,3633575010L,58,68,139,547731,164994,103,103,78096,1,0,3,2,1,0,0,LOSS
5345,129,3633575010L,53,61,107,578877,216873,188.2,188.2,84656,0,1,3,2,2,2,0,LOSS
5347,131,3633575010L,66,65,119,484280,173405,234.8,234.8,78799,3,2,2,0,0,0,0,LOSS
5349,133,3633575010L,24,28,69,162882,65202,132.8,132.8,43123,0,1,1,3,2,1,0,LOSS
5351,135,3633575010L,47,39,104,249445,90229,175.6,175.6,54271,2,1,1,3,1,0,0,LOSS
5353,137,3633575010L,38,43,107,294428,106655,275.6,275.6,59205,0,0,4,0,4,1,0,LOSS
5355,139,3633575010L,23,36,55,177073,72965,243.4,243.4,45591,1,0,3,1,2,0,0,LOSS
5357,141,3633575010L,38,44,98,282336,118680,187.8,187.8,59767,2,2,3,1,0,2,0,LOSS
5359,143,3633575010L,43,54,132,306031,148448,192.8,192.8,58813,0,3,2,0,1,3,0,LOSS
5361,145,3633575010L,36,59,75,409393,161610,165.2,165.2,72619,1,1,3,2,1,1,0,LOSS
5363,147,3633575010L,27,45,70,184404,90152,219.6,219.6,47607,1,1,3,2,1,0,0,LOSS
5365,149,3633575010L,28,40,61,147109,66519,247.6,247.6,39556,1,0,4,3,0,0,0,LOSS
5367,151,3633575010L,27,44,52,164794,78217,187.4,187.4,42229,4,3,1,0,0,1,0,LOSS
5369,153,3633575010L,39,52,92,249574,115211,240.8,240.8,57500,3,2,2,2,1,0,0,LOSS
5371,155,3633575010L,17,22,28,107438,39274,249.2,249.2,32236,2,2,2,1,1,0,0,LOSS
5373,157,3633575010L,48,49,114,312633,130773,120.2,120.2,64130,3,2,1,2,1,0,0,LOSS
5375,159,3633575010L,29,42,64,180615,84794,213.2,213.2,46187,1,1,3,1,1,1,0,LOSS
5377,161,3633575010L,19,25,56,126499,70923,186.8,186.8,38190,1,3,1,1,2,2,0,LOSS
5379,163,3633575010L,67,72,137,640433,220403,141,141,92106,0,2,2,2,0,2,0,LOSS
5381,165,3633575010L,42,49,96,422138,150429,289.2,289.2,71873,2,1,3,1,2,0,0,LOSS
5383,167,3633575010L,41,59,95,306717,157892,237.2,237.2,59966,3,3,0,1,0,2,0,LOSS
5385,169,3633575010L,35,43,60,213741,105447,180.8,180.8,54759,4,2,2,0,1,1,0,LOSS
5387,171,3633575010L,18,32,40,138972,71464,248.6,248.6,39900,0,3,1,2,0,3,0,LOSS
5389,173,3633575010L,43,60,80,332991,182816,142.4,142.4,63294,1,4,0,1,0,3,0,LOSS
5391,175,3633575010L,47,53,128,313494,162089,212.6,212.6,64942,3,3,2,0,1,1,0,LOSS
5393,177,3633575010L,66,64,143,412573,162235,282.4,282.4,73004,2,1,3,2,0,1,0,LOSS
5395,1,3633649477L,76,77,189,680136,279976,244.8,244.8,101975,1,3,1,0,3,2,0,LOSS
5397,3,3633649477L,48,53,93,223510,111277,234.2,234.2,51030,1,3,3,0,0,2,0,LOSS
5399,5,3633649477L,37,43,99,342260,129487,249.6,249.6,62984,2,2,2,1,2,0,0,LOSS
5401,7,3633649477L,45,60,98,269857,115883,226.2,226.2,60613,1,1,2,2,2,1,0,LOSS
5403,9,3633649477L,19,31,39,137302,54953,281.8,281.8,40619,0,1,4,1,2,1,0,LOSS
5405,11,3633649477L,40,47,75,222484,128897,194,194,55056,2,3,1,1,0,2,0,LOSS
5407,13,3633649477L,72,77,131,662317,255749,321.4,321.4,90944,1,3,2,1,0,1,0,LOSS
5409,15,3633649477L,59,69,93,374113,179448,252.6,252.6,72591,1,1,3,1,0,1,0,LOSS
5411,17,3633649477L,51,77,90,398306,159682,276.2,276.2,72693,1,1,2,3,1,0,0,LOSS
5413,19,3633649477L,39,53,77,332810,155628,298.8,298.8,61334,0,4,2,0,1,3,0,LOSS
5415,21,3633649477L,39,55,90,381474,155238,234.4,234.4,66229,1,2,2,2,0,1,0,LOSS
5417,23,3633649477L,46,51,93,369484,158099,288.2,288.2,67548,0,2,2,2,2,1,0,LOSS
5419,25,3633649477L,38,45,81,254509,115867,244.8,244.8,57123,0,2,2,1,1,1,0,LOSS
5421,27,3633649477L,54,44,119,269198,115907,211.6,211.6,59697,2,2,1,2,0,2,0,LOSS
5423,29,3633649477L,38,35,84,187322,89550,259.2,259.2,46366,2,2,3,2,0,0,0,LOSS
5425,31,3633649477L,34,43,75,268709,118863,250.6,250.6,59078,1,1,2,2,0,2,0,LOSS
5427,33,3633649477L,50,47,120,295776,108865,236.8,236.8,63068,1,0,1,3,2,0,0,LOSS
5429,35,3633649477L,67,64,156,667306,192275,204.8,204.8,91014,1,1,4,1,2,0,0,LOSS
5431,37,3633649477L,35,39,77,310534,107649,241.2,241.2,63554,0,2,0,3,1,1,0,LOSS
5433,39,3633649477L,48,56,103,346959,160145,173.6,173.6,69820,0,1,3,1,1,1,0,LOSS
5435,41,3633649477L,25,48,44,254143,128984,255.6,255.6,55474,1,2,3,1,1,2,0,LOSS
5437,43,3633649477L,43,45,119,294818,140115,182.8,182.8,60020,0,2,2,1,1,1,0,LOSS
5439,45,3633649477L,20,43,36,180086,83288,263.6,263.6,41278,2,3,0,1,1,2,0,LOSS
5441,47,3633649477L,61,64,153,558108,192095,227.8,227.8,87210,3,0,2,3,1,0,0,LOSS
5443,49,3633649477L,20,45,49,146358,83272,164,164,42904,2,2,3,1,1,0,0,LOSS
5445,51,3633649477L,48,57,111,309808,171354,226,226,67360,3,2,1,0,2,1,0,LOSS
5447,53,3633649477L,24,31,48,182031,72563,301.4,301.4,46559,1,1,1,1,1,1,0,LOSS
5449,55,3633649477L,48,56,113,369463,172699,303.6,303.6,70175,0,2,1,3,0,2,0,LOSS
5451,57,3633649477L,67,59,159,437200,157271,269,269,74674,1,1,3,1,3,0,0,LOSS
5453,59,3633649477L,52,66,132,440088,223952,186,186,78360,1,3,2,0,1,1,0,LOSS
5455,61,3633649477L,37,45,74,245417,108584,211.8,211.8,53483,1,1,1,4,0,1,0,LOSS
5457,63,3633649477L,16,28,33,78047,41937,129.6,129.6,30245,1,2,2,0,2,2,0,LOSS
5459,65,3633649477L,58,66,157,420022,211689,299.6,299.6,71032,1,3,2,0,0,3,0,LOSS
5461,67,3633649477L,44,48,109,282680,127387,348,348,66866,2,2,1,1,1,2,0,LOSS
5463,69,3633649477L,3,26,5,39814,32911,189,189,23209,1,3,2,1,1,1,0,LOSS
5465,71,3633649477L,67,48,206,440629,164354,226.4,226.4,81395,1,1,4,0,3,0,0,LOSS
5467,73,3633649477L,15,28,26,79450,39662,170.8,170.8,28670,1,0,3,3,1,1,0,LOSS
5469,75,3633649477L,23,37,51,96023,62741,220.4,220.4,33481,2,2,3,0,2,0,0,LOSS
5471,77,3633649477L,43,50,90,352749,159365,318.2,318.2,64675,1,3,1,1,0,2,0,LOSS
5473,79,3633649477L,34,50,85,427724,160265,174.2,174.2,67662,0,2,2,1,2,1,0,LOSS
5475,81,3633649477L,39,51,66,166971,120558,172.2,172.2,51839,2,2,2,1,0,2,0,LOSS
5477,83,3633649477L,41,55,70,316450,137878,223,223,62451,2,1,2,2,1,0,0,LOSS
5479,85,3633649477L,35,49,77,278017,163644,234.8,234.8,61789,0,2,3,0,2,2,0,LOSS
5481,87,3633649477L,56,63,135,532925,239140,203.6,203.6,85436,1,2,3,0,2,1,0,LOSS
5483,89,3633649477L,52,57,109,426822,140927,224.8,224.8,76230,2,0,4,1,1,0,0,LOSS
5485,91,3633649477L,37,29,104,323999,90808,285.8,285.8,59535,0,2,2,1,2,1,0,LOSS
5487,93,3633649477L,15,30,42,102977,46821,224.8,224.8,34437,1,2,0,2,2,2,0,LOSS
5489,95,3633649477L,58,61,108,546668,232202,155.8,155.8,85803,2,2,2,1,2,1,0,LOSS
5491,97,3633649477L,31,50,77,247230,99361,168.8,168.8,52138,2,2,3,1,1,0,0,LOSS
5493,99,3633649477L,34,51,84,307629,118665,363.8,363.8,54078,1,3,1,1,0,1,0,LOSS
5495,101,3633649477L,40,38,96,280415,103269,325,325,56422,2,1,1,2,1,0,0,LOSS
5497,103,3633649477L,20,34,41,167764,81572,230.4,230.4,48333,3,1,1,3,1,0,0,LOSS
5499,105,3633649477L,14,21,30,98185,48022,212.6,212.6,34712,3,2,2,1,1,0,0,LOSS
5501,107,3633649477L,51,56,141,419927,172795,275.4,275.4,70651,0,0,4,2,2,0,0,LOSS
5503,109,3633649477L,17,37,36,119875,74235,240.8,240.8,37993,3,5,0,0,0,2,0,LOSS
5505,111,3633649477L,36,51,83,278603,144600,260.6,260.6,57939,1,2,2,2,0,1,0,LOSS
5507,113,3633649477L,41,53,97,349932,162609,138.8,138.8,63095,3,2,2,1,1,1,0,LOSS
5509,115,3633649477L,32,45,62,256819,95053,229.4,229.4,50744,1,1,2,4,1,0,0,LOSS
5511,117,3633649477L,31,41,77,177962,87909,332.4,332.4,43711,3,3,2,0,0,1,0,LOSS
5513,119,3633649477L,45,54,101,289023,139091,222.2,222.2,61403,0,2,3,2,1,0,0,LOSS
5515,121,3633649477L,36,54,66,269816,127178,152.8,152.8,57253,1,3,3,2,0,1,0,LOSS
5517,123,3633649477L,25,35,77,177603,93072,116.8,116.8,46282,1,2,2,0,0,3,0,LOSS
5519,125,3633649477L,28,37,86,153105,89253,167.4,167.4,46713,2,2,2,1,2,0,0,LOSS
5521,127,3633649477L,16,23,47,136087,64440,183.2,183.2,41254,0,4,1,0,1,4,0,LOSS
5523,129,3633649477L,45,65,108,475344,152549,303.2,303.2,73700,3,2,0,3,0,0,0,LOSS
5525,131,3633649477L,25,42,71,201140,89699,217.6,217.6,50523,2,1,1,2,2,2,0,LOSS
5527,133,3633649477L,41,50,98,207848,107040,106.2,106.2,57304,3,1,1,1,2,1,0,LOSS
5529,135,3633649477L,25,39,52,144061,69796,145.6,145.6,40259,1,2,1,2,1,1,0,LOSS
5531,137,3633649477L,36,52,96,236480,115892,253.2,253.2,52453,0,3,2,1,1,2,0,LOSS
5533,139,3633649477L,43,65,79,413194,145919,176.8,176.8,71524,4,2,2,1,0,0,0,LOSS
5535,141,3633649477L,49,47,114,421014,125051,228.4,228.4,70859,1,0,4,0,2,0,0,LOSS
5537,143,3633649477L,46,72,100,394845,191317,245.8,245.8,68998,1,2,1,1,1,2,0,LOSS
5539,145,3633649477L,25,39,47,173030,83303,155.2,155.2,42848,2,3,0,2,0,2,0,LOSS
5541,147,3633649477L,29,47,55,126038,80508,114.2,114.2,41237,2,3,0,2,0,1,0,LOSS
5543,149,3633649477L,33,46,89,252305,102216,227.8,227.8,50537,1,1,3,2,1,1,0,LOSS
5545,151,3633649477L,35,55,83,379956,151416,178.4,178.4,66357,2,1,3,1,0,0,0,LOSS
5547,153,3633649477L,37,47,66,193841,95090,358.2,358.2,47772,2,2,1,2,1,1,0,LOSS
5549,155,3633649477L,23,35,46,113775,75224,195.8,195.8,38715,0,3,1,1,1,3,0,LOSS
5551,157,3633649477L,57,73,112,517243,167940,205,205,82643,1,1,2,3,0,0,0,LOSS
5553,159,3633649477L,24,43,67,151955,89967,240.2,240.2,41048,1,4,1,1,1,2,0,LOSS
5555,161,3633649477L,34,43,89,321165,109618,149,149,57607,1,3,1,1,2,2,0,LOSS
5557,163,3633649477L,48,64,105,279890,152817,198,198,61166,2,2,2,1,1,2,0,LOSS
5559,165,3633649477L,35,54,87,336151,133318,266,266,64042,0,0,4,2,2,0,0,LOSS
5561,167,3633649477L,33,44,90,280404,109660,229.6,229.6,58561,1,2,3,2,1,0,0,LOSS
5563,169,3633649477L,46,54,107,328316,142361,372.4,372.4,63630,2,3,1,2,0,1,0,LOSS
5565,171,3633649477L,24,38,52,162710,83312,191,191,44884,0,3,1,1,0,3,0,LOSS
5567,173,3633649477L,17,29,27,103359,45853,163.2,163.2,34525,2,3,3,1,0,1,0,LOSS
5569,1,3633735421L,18,38,39,101071,61218,308.4,308.4,34904,1,3,2,0,1,2,0,LOSS
5571,3,3633735421L,63,69,133,363482,191766,257.6,257.6,72672,2,2,3,1,1,0,0,LOSS
5573,5,3633735421L,52,41,115,227884,133725,188.6,188.6,57351,2,1,4,0,1,2,0,LOSS
5575,7,3633735421L,41,70,92,278044,156571,207.4,207.4,59866,1,3,2,1,0,2,0,LOSS
5577,9,3633735421L,23,48,43,152172,91044,314,314,43235,1,1,1,3,1,1,0,LOSS
5579,11,3633735421L,65,69,116,445195,172583,203.2,203.2,74980,3,1,3,1,1,0,0,LOSS
5581,13,3633735421L,76,77,189,680136,279976,260.2,260.2,101975,1,3,1,0,3,2,0,LOSS
5583,15,3633735421L,41,57,90,260918,102315,237.6,237.6,55472,2,0,0,5,0,0,0,LOSS
5585,17,3633735421L,44,53,80,226810,104562,242.8,242.8,54559,3,2,2,0,1,1,0,LOSS
5587,19,3633735421L,65,70,147,410393,211238,248.6,248.6,81099,2,3,1,1,2,0,0,LOSS
5589,21,3633735421L,26,52,49,153841,82349,162.2,162.2,41521,2,2,2,0,1,1,0,LOSS
5591,23,3633735421L,56,57,115,466234,188243,231.2,231.2,74246,0,2,2,1,2,2,0,LOSS
5593,25,3633735421L,56,55,117,256070,137991,243.4,243.4,60914,2,2,3,1,2,0,0,LOSS
5595,27,3633735421L,40,44,129,232026,116035,238.8,238.8,53674,2,1,4,0,3,0,0,LOSS
5597,29,3633735421L,58,50,119,282717,119314,112.2,112.2,62433,1,0,5,0,1,0,0,LOSS
5599,31,3633735421L,41,58,77,206190,114602,183,183,50646,2,0,2,2,1,1,0,LOSS
5601,33,3633735421L,49,52,137,371190,148666,144.8,144.8,68011,0,2,2,2,0,3,0,LOSS
5603,35,3633735421L,58,60,121,390133,141159,163.6,163.6,73598,3,2,2,1,1,0,0,LOSS
5605,37,3633735421L,16,29,36,66335,41331,142.8,142.8,27998,1,3,1,2,0,1,0,LOSS
5607,39,3633735421L,32,50,57,241171,105779,101.2,101.2,56373,2,1,2,2,1,0,0,LOSS
5609,41,3633735421L,67,84,179,664057,326329,224.2,224.2,95074,0,1,2,2,1,3,0,LOSS
5611,43,3633735421L,36,47,79,168361,125838,201.2,201.2,49211,2,4,0,0,2,2,0,LOSS
5613,45,3633735421L,28,47,75,147549,84388,187.8,187.8,40751,1,1,2,1,1,2,0,LOSS
5615,47,3633735421L,47,46,129,271232,139436,286.2,286.2,61693,2,2,0,2,2,2,0,LOSS
5617,49,3633735421L,51,48,153,313321,115541,207.6,207.6,62393,1,1,2,2,2,1,0,LOSS
5619,51,3633735421L,35,36,74,217971,119659,248.2,248.2,58574,1,3,0,1,2,1,0,LOSS
5621,53,3633735421L,43,58,94,312702,162105,232.4,232.4,61958,0,1,5,1,1,1,0,LOSS
5623,55,3633735421L,65,80,152,589560,328393,110.2,110.2,87660,1,1,2,1,1,3,0,LOSS
5625,57,3633735421L,45,69,120,538127,230074,394,394,75394,1,0,5,0,1,0,0,LOSS
5627,59,3633735421L,40,50,99,311061,131126,266,266,61051,2,2,1,2,0,1,0,LOSS
5629,61,3633735421L,74,81,134,606548,204819,192,192,85969,2,1,1,3,0,0,0,LOSS
5631,63,3633735421L,32,65,64,233759,157380,161.6,161.6,54507,0,4,0,0,3,3,0,LOSS
5633,65,3633735421L,53,74,117,284577,186172,186.8,186.8,61550,2,4,1,0,1,2,0,LOSS
5635,67,3633735421L,32,51,73,171584,100832,248,248,46075,3,2,3,0,0,1,0,LOSS
5637,69,3633735421L,60,58,133,345066,135706,301,301,68529,0,0,1,4,0,0,0,LOSS
5639,71,3633735421L,66,71,119,614810,200560,176.6,176.6,82329,2,2,3,1,1,0,0,LOSS
5641,73,3633735421L,41,52,101,295436,124053,266,266,60916,1,2,2,1,1,1,0,LOSS
