,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
1812,0,NA1_4171327522,41,17,101,61655,46779,169.2,169.2,45366,1,2,3,1,0,1,1,WIN
1814,2,NA1_4171305567,40,26,111,67646,68877,339,339,49374,0,3,2,1,1,1,1,WIN
1816,4,NA1_4171340953,40,26,101,84700,80518,207.6,207.6,54550,2,1,3,1,2,1,1,WIN
1818,6,NA1_4171268097,40,19,90,76456,38949,212,212,47532,1,1,3,3,1,0,1,WIN
1820,8,NA1_4171252111,73,56,210,230857,188719,134.2,134.2,97577,2,1,3,2,2,0,1,WIN
1822,10,NA1_4169815685,77,59,180,272020,202774,222,222,99138,3,2,1,1,1,2,1,WIN
1824,12,NA1_4169773213,47,22,111,80865,69104,139.8,139.8,54706,0,1,1,4,0,1,1,WIN
1826,14,NA1_4169748729,67,39,151,105592,92629,299.2,299.2,61367,1,0,4,1,2,0,1,WIN
1828,16,NA1_4169755784,37,29,84,64418,56143,156.6,156.6,47023,1,1,1,3,0,1,1,WIN
1830,18,NA1_4168517009,41,18,115,97349,65348,130.8,130.8,56802,1,0,3,2,3,0,1,WIN
1832,20,NA1_4168522589,42,30,82,95369,86928,232.8,232.8,59502,2,1,2,2,1,0,1,WIN
1834,22,NA1_4168457625,61,51,147,124221,129724,211,211,76484,1,1,2,3,2,0,1,WIN
1836,24,NA1_4167283987,79,67,132,186782,212687,169.8,169.8,86983,1,1,2,2,0,2,1,WIN
1838,26,NA1_4167228839,41,33,89,123284,105767,170.6,170.6,65131,1,1,3,2,0,1,1,WIN
1840,28,NA1_4167233640,43,46,82,118784,106764,232.2,232.2,64676,2,1,3,1,1,0,1,WIN
1842,30,NA1_4167147570,62,54,134,162633,148757,104.6,104.6,85314,0,1,3,3,2,1,1,WIN
1844,32,NA1_4167152579,44,38,111,114673,115720,167,167,64142,1,0,2,2,2,1,1,WIN
1846,34,NA1_4166186314,52,60,103,200822,244495,186,186,84743,2,3,2,0,0,3,1,WIN
1848,36,NA1_4166211988,33,26,77,67183,64505,243.8,243.8,51484,0,0,4,1,2,1,1,WIN
1850,38,NA1_4161433699,52,54,86,115884,130094,272.8,272.8,67334,1,3,1,2,0,1,1,WIN
1852,40,NA1_4161409243,51,38,128,131559,153694,163.4,163.4,69963,2,1,3,1,2,0,1,WIN
1854,42,NA1_4161378531,54,67,83,122551,159448,235.6,235.6,74816,1,4,1,0,0,3,1,WIN
1856,44,NA1_4159887860,36,29,100,72852,66272,236.2,236.2,49687,3,2,2,0,1,0,1,WIN
1858,46,NA1_4159931473,45,30,100,98113,66438,230.8,230.8,61433,1,2,3,1,0,1,1,WIN
1860,48,NA1_4159788147,58,55,130,118829,159984,278.4,278.4,76495,1,2,1,1,1,1,1,WIN
1862,50,NA1_4159814275,29,20,77,53731,49076,258.8,258.8,41018,1,2,2,1,1,2,1,WIN
1864,52,NA1_4159781996,65,58,133,175074,167631,108.4,108.4,79583,1,2,2,2,1,1,1,WIN
1866,54,NA1_4159708058,33,23,83,51411,54797,172.2,172.2,45741,1,4,0,1,1,3,1,WIN
1868,56,NA1_4159705052,60,33,143,113806,88867,203,203,63236,1,1,2,2,1,1,1,WIN
1870,58,NA1_4158119434,49,38,146,110193,111132,207.6,207.6,67583,1,2,3,2,2,0,1,WIN
1872,60,NA1_4158097359,52,37,152,158103,159198,168.4,168.4,72101,2,3,2,0,2,1,1,WIN
1874,62,NA1_4158142667,32,46,65,65120,101203,199.8,199.8,52355,2,3,2,1,0,1,1,WIN
1876,64,NA1_4158121381,46,31,130,98576,71846,140.8,140.8,62424,1,1,2,2,1,1,1,WIN
1878,66,NA1_4157635763,67,37,156,149896,101858,155.4,155.4,73667,1,0,2,4,2,0,1,WIN
1880,68,NA1_4157611189,61,43,111,102298,95425,245,245,69049,0,0,4,2,1,0,1,WIN
1882,70,NA1_4157583917,56,58,87,165637,160726,211,211,79978,2,2,2,1,0,1,1,WIN
1884,72,NA1_4157570202,50,50,94,117381,128214,138.2,138.2,69386,1,1,3,2,1,1,1,WIN
1886,74,NA1_4157522323,48,38,118,135545,145698,171.2,171.2,84667,0,1,3,1,2,1,1,WIN
1888,76,NA1_4154949570,57,55,106,146346,176980,211.6,211.6,88340,2,2,3,1,1,0,1,WIN
1890,78,NA1_4154963460,41,38,89,125814,119080,167.4,167.4,71145,0,2,2,2,0,1,1,WIN
1892,80,NA1_4154950048,50,59,64,120199,139022,222.4,222.4,73618,1,2,2,2,1,1,1,WIN
1894,82,NA1_4154923968,60,55,112,147634,158089,200.2,200.2,74614,4,3,1,1,0,0,1,WIN
1896,84,NA1_4151728647,63,48,157,145294,133385,164,164,78697,1,0,4,1,1,1,1,WIN
1898,86,NA1_4151722315,67,68,159,208813,196977,156,156,106238,1,1,3,2,2,0,1,WIN
1900,88,NA1_4151607658,65,59,143,168973,180366,202,202,83188,1,2,3,1,1,0,1,WIN
1902,90,NA1_4151593931,52,52,116,119610,154563,272.4,272.4,67683,2,3,1,1,0,1,1,WIN
1904,92,NA1_4145262723,59,59,111,139681,167573,267,267,78976,2,2,3,1,1,0,1,WIN
1906,94,NA1_4145260912,46,32,100,83251,72978,172.8,172.8,56009,2,2,3,0,1,0,1,WIN
1908,96,NA1_4145218981,42,20,110,74508,55239,153.2,153.2,53035,1,0,4,3,2,0,1,WIN
1910,98,NA1_4144579805,38,31,104,80179,87704,167,167,59657,1,2,2,1,2,1,1,WIN
1912,100,NA1_4144386689,41,31,91,107398,94064,185.8,185.8,69498,3,2,2,1,1,1,1,WIN
1914,102,NA1_4142444530,45,29,104,92759,86140,239.8,239.8,61801,1,3,0,2,0,2,1,WIN
1916,104,NA1_4142399143,72,58,152,185763,207779,220.2,220.2,80115,1,3,2,1,0,2,1,WIN
1918,106,NA1_4138893403,50,37,106,126326,126318,132.6,132.6,63076,2,2,1,1,0,2,1,WIN
1920,108,NA1_4138847043,53,50,122,179095,128086,146.8,146.8,89657,1,1,3,2,2,0,1,WIN
1922,110,NA1_4135778785,54,51,135,183051,139393,239.6,239.6,88212,1,1,3,2,2,0,1,WIN
1924,112,NA1_4135786050,40,38,64,98971,116478,101.2,101.2,69971,0,3,2,1,1,2,1,WIN
1926,114,NA1_4135753746,51,58,131,124401,167606,197.8,197.8,76304,0,1,2,1,3,2,1,WIN
1928,116,NA1_4135751100,48,50,106,129478,160692,258.4,258.4,74482,3,1,1,2,0,1,1,WIN
1930,118,NA1_4135708845,31,23,82,98439,95115,162.8,162.8,63736,1,1,0,3,2,1,1,WIN
1932,120,NA1_4134739595,69,61,194,255790,186107,227.6,227.6,96647,1,1,4,1,0,1,1,WIN
1934,122,NA1_4134726177,46,28,150,122784,78945,169.6,169.6,60201,1,0,2,3,2,1,1,WIN
1936,124,NA1_4134701948,75,51,165,188992,155671,253.4,253.4,89485,0,3,1,1,2,2,1,WIN
1938,126,NA1_4134687320,54,52,99,129478,123521,170.8,170.8,74102,1,1,2,4,0,0,1,WIN
1940,128,NA1_4131521087,51,56,116,201251,205168,127,127,97065,2,2,2,2,0,1,1,WIN
1942,130,NA1_4131457658,59,36,169,109100,105169,241,241,66609,1,2,1,2,0,2,1,WIN
1944,132,NA1_4131443330,46,46,111,119318,132891,257,257,71804,2,1,2,2,0,1,1,WIN
1946,134,NA1_4131369573,45,31,95,80419,79973,123.2,123.2,58424,1,2,1,2,1,1,1,WIN
1948,136,NA1_4127920022,64,62,128,178725,193159,235.8,235.8,96516,3,2,1,1,1,1,1,WIN
1950,138,NA1_4127863237,36,39,83,110964,99119,119.8,119.8,62868,1,2,1,1,0,2,1,WIN
1952,140,NA1_4127584018,61,50,149,153255,138190,288.6,288.6,79414,2,1,3,1,2,0,1,WIN
1954,142,NA1_4127610090,46,51,90,117100,138996,178.2,178.2,72273,2,2,1,3,0,1,1,WIN
1956,144,NA1_4127506209,73,63,136,188765,148878,206,206,94309,1,2,3,1,0,1,1,WIN
1958,146,NA1_4127533362,50,23,99,86667,64750,141,141,53673,1,1,2,2,0,1,1,WIN
1960,148,NA1_4127530457,35,31,88,107318,104052,225,225,63374,1,3,1,0,2,1,1,WIN
1962,150,NA1_4127377386,59,62,129,145742,188819,133.2,133.2,83648,1,1,2,2,2,1,1,WIN
1964,152,NA1_4126242738,67,36,189,174442,150151,197.2,197.2,83232,1,2,2,1,2,1,1,WIN
1966,154,NA1_4126219636,49,37,108,103035,136801,270.6,270.6,71811,2,3,0,2,0,3,1,WIN
1968,156,NA1_4126186875,50,39,131,117377,99592,226.6,226.6,66531,0,3,2,1,2,2,1,WIN
1970,158,NA1_4126193193,65,62,127,175469,162205,222,222,93525,2,1,3,2,1,0,1,WIN
1972,160,NA1_4126190772,51,41,109,107643,104937,216.2,216.2,69416,2,2,1,1,3,1,1,WIN
1974,162,NA1_4118068018,95,94,202,358488,276569,259.6,259.6,139913,2,0,3,2,1,0,1,WIN
1976,164,NA1_4118036064,67,52,140,189356,227832,166.4,166.4,86015,2,3,1,1,0,1,1,WIN
1978,166,NA1_4118042025,70,75,132,193747,195658,202.4,202.4,94765,3,2,1,2,1,1,1,WIN
1980,168,NA1_4118030020,46,45,116,124389,144869,175.6,175.6,63336,1,2,1,2,0,2,1,WIN
1982,170,NA1_4113288773,38,21,115,76245,54433,184.6,184.6,53120,0,1,4,2,2,1,1,WIN
1984,172,NA1_4113294226,65,49,152,156466,193637,166.6,166.6,90060,2,3,2,0,1,1,1,WIN
1986,174,NA1_4113281398,44,34,113,90089,117480,227.6,227.6,64080,1,2,2,1,2,1,1,WIN
1988,176,NA1_4109763242,45,38,105,113154,101578,174,174,71574,0,0,3,3,0,1,1,WIN
1990,178,NA1_4109728799,67,53,168,189435,180110,177,177,81017,1,2,1,2,0,1,1,WIN
1992,180,NA1_4109714940,52,39,87,112903,129121,244.4,244.4,68795,2,1,3,0,0,2,1,WIN
1994,182,NA1_4109712179,39,29,82,83595,83727,318.8,318.8,56072,1,0,3,1,2,1,1,WIN
1996,184,NA1_4109628235,62,57,139,183868,161355,277.2,277.2,81877,2,3,1,2,1,1,1,WIN
1998,186,NA1_4109615558,58,56,82,119241,114535,171.6,171.6,67207,3,3,2,0,1,0,1,WIN
2000,188,NA1_4107277007,45,35,132,129396,134783,159.6,159.6,68683,1,1,3,1,1,1,1,WIN
2002,190,NA1_4107234373,47,23,140,106517,99783,233.2,233.2,63427,2,1,3,0,3,0,1,WIN
2004,192,NA1_4107250690,64,50,118,205461,162555,206.8,206.8,83354,1,3,1,0,1,3,1,WIN
2006,194,NA1_4107197887,55,39,157,132972,106387,202.4,202.4,66177,0,0,5,0,3,1,1,WIN
2008,0,NA1_4170332153,40,47,103,97557,145618,191.8,191.8,62205,0,3,2,0,1,2,1,WIN
2010,2,NA1_4170295264,68,67,142,195487,209663,222.2,222.2,90831,1,1,2,2,2,1,1,WIN
2012,4,NA1_4170270873,50,34,106,108144,98503,163,163,60410,1,2,2,2,0,1,1,WIN
2014,6,NA1_4169706319,38,27,94,91600,94283,182.6,182.6,57905,2,1,3,1,2,0,1,WIN
2016,8,NA1_4169712569,49,28,135,95819,67626,209.4,209.4,55607,1,2,3,0,1,1,1,WIN
2018,10,NA1_4168772801,54,42,112,114794,128595,236.8,236.8,66218,2,3,1,1,0,1,1,WIN
2020,12,NA1_4168698492,36,23,91,80805,76672,229.4,229.4,54034,3,1,2,2,0,1,1,WIN
2022,14,NA1_4168722478,49,30,140,101394,113253,317,317,65891,0,1,3,1,2,1,1,WIN
2024,16,NA1_4168593308,50,39,137,126137,126908,209.8,209.8,69121,1,1,3,1,1,1,1,WIN
2026,18,NA1_4168558086,50,40,144,128016,116848,141.2,141.2,70636,0,2,4,1,2,0,1,WIN
2028,20,NA1_4168513110,65,62,125,182607,168551,200.2,200.2,79877,2,3,2,1,1,1,1,WIN
2030,22,NA1_4168449371,38,29,105,76391,74277,257.6,257.6,58674,1,1,4,0,2,2,1,WIN
2032,24,NA1_4167231953,37,40,55,84683,111429,144.6,144.6,65013,1,2,2,2,0,2,1,WIN
2034,26,NA1_4167166602,53,56,115,141590,137675,148,148,72480,1,1,4,2,0,0,1,WIN
2036,28,NA1_4166809298,37,39,73,76235,70709,214.4,214.4,57395,2,3,1,2,0,1,1,WIN
2038,30,NA1_4166796081,30,35,70,92541,125235,174.8,174.8,69593,1,0,3,2,2,0,1,WIN
2040,32,NA1_4166822474,57,46,136,144673,140028,161.2,161.2,68202,1,2,3,1,1,2,1,WIN
2042,34,NA1_4166769262,66,56,161,169463,145680,119.6,119.6,85260,1,0,2,4,0,0,1,WIN
2044,36,NA1_4166228779,47,25,141,95257,62275,128.6,128.6,57150,0,0,2,2,2,0,1,WIN
2046,38,NA1_4166231288,84,88,156,314581,336261,117.8,117.8,106051,1,3,1,0,1,2,1,WIN
2048,40,NA1_4166102214,54,33,141,104480,96463,79.4,79.4,69199,1,0,4,3,2,0,1,WIN
2050,42,NA1_4163186698,48,40,113,118193,116096,234.8,234.8,65051,1,2,2,1,3,1,1,WIN
2052,44,NA1_4163192681,50,50,110,129759,156254,210,210,77480,1,1,1,2,1,1,1,WIN
2054,46,NA1_4163139448,42,53,114,104260,127185,180.2,180.2,71234,2,1,2,1,2,1,1,WIN
2056,48,NA1_4162430610,56,38,147,119709,137021,250.6,250.6,71554,1,1,1,1,2,2,1,WIN
2058,50,NA1_4162329863,31,34,48,58073,89662,125.2,125.2,56768,2,2,0,2,1,1,1,WIN
2060,52,NA1_4162193343,98,90,203,268074,285626,157.4,157.4,128693,1,0,3,2,2,0,1,WIN
2062,54,NA1_4162137141,42,22,115,115594,74868,314,314,56346,0,2,2,1,2,2,1,WIN
2064,56,NA1_4162101525,71,66,153,160814,220746,209.4,209.4,87577,1,3,2,0,1,2,1,WIN
2066,58,NA1_4162035990,76,67,185,199787,237244,197.8,197.8,88403,3,3,1,0,1,2,1,WIN
2068,60,NA1_4162008264,64,57,152,179683,164863,157,157,78482,0,1,3,1,1,1,1,WIN
2070,62,NA1_4161942075,58,57,130,137359,203290,170.6,170.6,76566,1,2,2,1,0,3,1,WIN
2072,64,NA1_4161864992,60,49,144,192738,226184,214.8,214.8,94699,0,2,1,1,3,3,1,WIN
2074,66,NA1_4161833715,49,31,106,102387,80637,235.8,235.8,59991,0,1,2,2,2,1,1,WIN
2076,68,NA1_4161085250,38,39,81,98087,116255,175.8,175.8,67215,2,3,2,1,0,2,1,WIN
2078,70,NA1_4161017741,77,89,181,263981,325857,184.4,184.4,107035,1,2,2,1,0,2,1,WIN
2080,72,NA1_4160307033,50,58,96,146596,148244,256.6,256.6,74004,1,1,2,2,1,1,1,WIN
2082,74,NA1_4160314468,80,52,187,176603,184331,315,315,84496,0,2,3,0,1,1,1,WIN
2084,76,NA1_4160340939,75,57,138,147780,132940,183,183,75603,1,1,3,2,0,1,1,WIN
2086,78,NA1_4160288364,58,57,127,145229,190317,133.2,133.2,85405,1,1,4,1,1,0,1,WIN
2088,80,NA1_4160286364,34,28,86,80172,89514,207.6,207.6,59001,2,1,1,3,2,0,1,WIN
2090,82,NA1_4160284260,39,26,92,80509,69841,196.6,196.6,54764,3,2,3,2,0,0,1,WIN
2092,84,NA1_4159886916,45,37,125,97373,87908,172.4,172.4,63440,0,1,2,2,2,1,1,WIN
2094,86,NA1_4159920302,51,65,87,139076,161379,205.8,205.8,73831,2,1,1,3,0,1,1,WIN
2096,88,NA1_4159767563,81,58,168,198004,185271,269,269,89565,2,1,3,1,1,0,1,WIN
2098,90,NA1_4159754439,68,35,137,125578,92566,189.8,189.8,66274,1,0,4,1,0,0,1,WIN
2100,92,NA1_4159697822,39,31,96,89735,90692,122.2,122.2,60072,2,1,3,0,2,0,1,WIN
2102,94,NA1_4157497386,42,27,90,79958,60621,99.8,99.8,52153,1,0,3,2,1,1,1,WIN
2104,96,NA1_4157501054,50,54,89,147137,159485,205.4,205.4,82951,0,1,4,2,2,1,1,WIN
2106,98,NA1_4157456334,31,36,76,55524,62675,218.8,218.8,48554,1,1,2,1,2,1,1,WIN
2108,100,NA1_4156082725,41,23,115,77644,79861,121.8,121.8,53110,3,2,2,1,1,0,1,WIN
2110,102,NA1_4156037836,62,47,145,113408,133230,164.8,164.8,64687,0,3,2,1,1,2,1,WIN
2112,104,NA1_4156062520,37,28,78,66231,64165,112.4,112.4,47177,3,3,1,1,1,1,1,WIN
2114,106,NA1_4156008055,60,45,150,127232,115979,156.6,156.6,76078,0,0,4,1,2,0,1,WIN
2116,108,NA1_4155279259,59,64,134,152691,203673,208.2,208.2,87141,1,2,1,3,0,1,1,WIN
2118,110,NA1_4155264027,46,54,112,147559,185437,273.4,273.4,76192,0,3,2,2,1,1,1,WIN
2120,112,NA1_4155241324,40,43,99,100896,116497,268.6,268.6,62757,3,3,1,1,1,1,1,WIN
2122,114,NA1_4155176369,47,43,128,128828,184188,126.2,126.2,72272,1,2,3,0,2,2,1,WIN
2124,116,NA1_4155015740,68,70,151,278048,229109,199.4,199.4,106086,1,2,2,2,0,2,1,WIN
2126,118,NA1_4155000363,73,56,149,199507,207405,130.2,130.2,91713,1,3,2,1,0,2,1,WIN
2128,120,NA1_4154946365,42,39,111,115233,106833,190.8,190.8,60852,1,1,3,0,3,1,1,WIN
2130,122,NA1_4154943376,41,21,111,81475,71739,198.4,198.4,47664,1,1,2,1,2,1,1,WIN
2132,124,NA1_4151931480,51,55,155,167910,184837,259.2,259.2,81677,1,3,1,1,2,1,1,WIN
2134,126,NA1_4151857350,52,56,122,151428,168776,209.2,209.2,78648,2,1,1,3,1,1,1,WIN
2136,128,NA1_4151483706,44,42,100,126146,124242,185,185,69956,2,3,3,0,1,0,1,WIN
2138,130,NA1_4151418688,57,45,107,111632,93649,253.6,253.6,64264,2,1,2,2,0,0,1,WIN
2140,132,NA1_4151377352,64,41,156,141576,116551,117.2,117.2,74119,2,1,3,1,2,0,1,WIN
2142,134,NA1_4151365567,44,25,101,72765,56006,146.8,146.8,50621,2,1,3,1,0,1,1,WIN
2144,136,NA1_4149541898,64,53,125,143554,155400,199.6,199.6,79899,3,2,2,0,1,1,1,WIN
2146,138,NA1_4149457188,64,54,140,209215,157446,195.6,195.6,84428,2,2,3,2,1,0,1,WIN
2148,140,NA1_4149453254,41,37,85,82400,86023,281.4,281.4,59351,2,0,2,2,1,0,1,WIN
2150,142,NA1_4149436301,60,49,158,155552,116267,221,221,73259,1,1,2,2,2,1,1,WIN
2152,144,NA1_4148154108,79,71,193,230718,253503,174.2,174.2,98191,0,1,3,1,1,3,1,WIN
2154,146,NA1_4148129821,51,35,141,128131,106335,208.4,208.4,71142,1,2,3,2,1,0,1,WIN
2156,148,NA1_4148056654,61,40,160,141024,111187,245,245,65010,0,2,3,1,1,1,1,WIN
2158,150,NA1_4148090269,58,43,127,120495,124009,206.8,206.8,75733,2,2,2,1,1,1,1,WIN
2160,152,NA1_4147339949,58,54,127,170900,155477,208,208,81249,3,1,3,0,0,1,1,WIN
2162,154,NA1_4147256374,57,51,133,143622,123484,184.8,184.8,78861,1,2,3,2,2,0,1,WIN
2164,156,NA1_4145792550,39,28,93,63106,62263,191.6,191.6,46244,1,1,1,3,1,0,1,WIN
2166,158,NA1_4145746913,44,40,93,97900,84350,121.2,121.2,59510,3,0,2,2,0,1,1,WIN
2168,160,NA1_4139994949,71,73,106,197196,186172,120.6,120.6,95845,2,2,2,2,0,0,1,WIN
2170,162,NA1_4139949399,49,33,93,96789,95888,146.4,146.4,63429,1,0,2,2,2,1,1,WIN
2172,164,NA1_4139964697,45,36,151,101119,93525,238.8,238.8,59123,1,1,1,2,3,1,1,WIN
2174,166,NA1_4137485268,39,32,89,75641,76152,238.4,238.4,52885,1,2,2,3,0,1,1,WIN
2176,168,NA1_4137480376,59,53,123,147797,130045,229.2,229.2,72815,2,1,4,0,1,1,1,WIN
2178,170,NA1_4137397025,48,42,133,104555,105608,332.8,332.8,64152,0,1,4,0,2,1,1,WIN
2180,172,NA1_4137411817,62,42,127,133894,117837,255,255,69982,1,3,2,0,1,1,1,WIN
2182,174,NA1_4136679725,70,56,116,171560,156155,189.6,189.6,86255,2,0,2,3,1,0,1,WIN
2184,176,NA1_4136686250,65,43,176,206246,295133,196.8,196.8,88982,0,2,2,1,2,2,1,WIN
2186,178,NA1_4135868033,61,54,138,191551,156566,159.8,159.8,82975,4,2,2,0,1,0,1,WIN
2188,180,NA1_4135070520,47,46,106,132320,129409,174.4,174.4,68613,1,1,2,1,1,2,1,WIN
2190,182,NA1_4134876457,52,34,137,102859,91608,180.6,180.6,59317,1,2,1,2,0,2,1,WIN
2192,184,NA1_4134111643,44,35,100,102231,108105,152.6,152.6,60300,2,2,2,2,1,1,1,WIN
2194,186,NA1_4134057581,72,63,198,169987,187387,305.8,305.8,87290,1,4,0,1,2,0,1,WIN
2196,188,NA1_4134074266,58,38,115,101953,91675,208.8,208.8,62978,1,2,3,0,2,1,1,WIN
2198,190,NA1_4132732853,46,37,90,98948,143165,158,158,69582,0,3,1,1,1,3,1,WIN
2200,192,NA1_4132707962,53,44,115,154830,123162,202,202,66762,2,2,2,1,2,1,1,WIN
2202,194,NA1_4131370490,54,49,114,117876,141774,228.8,228.8,71077,0,2,3,1,1,1,1,WIN
2204,196,NA1_4131306984,60,39,143,141623,114640,231.8,231.8,63787,3,2,1,2,0,1,1,WIN
2206,0,NA1_4170627502,55,54,119,133103,139285,245.6,245.6,63911,2,4,0,1,0,2,1,WIN
2208,2,NA1_4170002146,56,47,121,121467,122102,211.2,211.2,61926,3,3,0,2,0,1,1,WIN
2210,4,NA1_4169955802,34,28,99,75802,65886,233.2,233.2,55508,1,2,2,1,1,2,1,WIN
2212,6,NA1_4169715994,51,57,117,167695,157654,269.6,269.6,76836,3,2,0,3,0,1,1,WIN
2214,8,NA1_4169617913,61,76,94,157850,262230,230.8,230.8,96458,2,2,2,0,1,1,1,WIN
2216,10,NA1_4169402700,40,46,78,129567,139189,210,210,73942,2,1,1,2,1,1,1,WIN
2218,12,NA1_4169375868,40,48,92,85131,134885,239.6,239.6,61766,2,3,3,0,1,1,1,WIN
2220,14,NA1_4169373915,35,14,91,71174,55810,120.8,120.8,50247,0,1,2,2,3,1,1,WIN
2222,16,NA1_4168573793,52,37,116,111758,105476,158.8,158.8,71760,2,0,1,3,1,0,1,WIN
2224,18,NA1_4168558383,48,42,102,119203,101873,200.2,200.2,65469,2,0,1,2,2,0,1,WIN
2226,20,NA1_4168554017,47,38,123,98145,109271,223.8,223.8,61495,1,1,3,2,0,1,1,WIN
2228,22,NA1_4168479730,49,32,140,99660,120776,211.6,211.6,66927,1,3,2,0,2,2,1,WIN
2230,24,NA1_4168465058,49,44,117,127122,126312,141.8,141.8,70633,3,3,0,1,0,1,1,WIN
2232,26,NA1_4168480035,52,43,101,110560,109183,172,172,65483,1,1,2,1,2,1,1,WIN
2234,28,NA1_4168415479,64,52,112,147327,142908,273.6,273.6,72817,2,2,2,2,1,0,1,WIN
2236,30,NA1_4167852758,46,42,87,147366,142911,182.8,182.8,72992,1,1,3,0,0,2,1,WIN
2238,32,NA1_4164611779,30,37,89,81387,94702,254.2,254.2,59024,1,2,3,0,2,2,1,WIN
2240,34,NA1_4164196374,58,59,129,160536,182234,257.4,257.4,76026,1,1,4,1,0,1,1,WIN
2242,36,NA1_4164098028,56,51,140,151775,131828,274,274,72283,4,3,0,2,1,0,1,WIN
2244,38,NA1_4164064337,72,69,144,187119,250322,253.8,253.8,90752,2,4,0,0,0,3,1,WIN
2246,40,NA1_4164044836,61,56,143,185359,199910,300.4,300.4,83774,1,2,1,2,0,2,1,WIN
2248,42,NA1_4163290913,50,42,106,124999,101610,310,310,70780,3,0,1,4,1,0,1,WIN
2250,44,NA1_4163126493,45,42,118,95246,106415,211.4,211.4,60490,1,1,1,1,1,2,1,WIN
2252,46,NA1_4158326857,72,76,144,214568,322711,208.6,208.6,120267,1,1,3,3,0,1,1,WIN
2254,48,NA1_4158261445,42,28,104,89733,75336,191,191,53125,0,2,2,2,1,1,1,WIN
2256,50,NA1_4158211898,47,38,127,93745,85709,280.6,280.6,55429,1,1,1,2,2,2,1,WIN
2258,52,NA1_4158156356,42,26,114,70639,57807,194.2,194.2,52276,0,3,2,1,2,1,1,WIN
2260,54,NA1_4158140409,38,25,81,57020,47359,218,218,43289,2,2,1,2,1,0,1,WIN
2262,56,NA1_4158069208,41,35,80,97054,95047,220.8,220.8,62304,2,2,2,1,1,1,1,WIN
2264,58,NA1_4156729007,51,34,120,114439,157317,319.8,319.8,72003,0,2,3,1,1,2,1,WIN
2266,60,NA1_4156745725,48,36,111,94102,110536,192.4,192.4,65586,2,1,1,2,1,1,1,WIN
2268,62,NA1_4153674894,46,47,93,106046,115823,310.2,310.2,61871,1,1,2,3,2,1,1,WIN
2270,64,NA1_4153392292,58,59,125,145433,177574,265.8,265.8,75397,1,1,4,1,0,2,1,WIN
2272,66,NA1_4153173204,48,42,107,117494,115315,230.6,230.6,69422,1,1,2,1,2,1,1,WIN
2274,68,NA1_4153151989,53,41,152,147422,127520,175.4,175.4,68971,2,1,1,3,2,1,1,WIN
2276,70,NA1_4152514266,70,69,149,188124,183330,214.8,214.8,92539,2,1,3,1,1,1,1,WIN
2278,72,NA1_4152487224,41,17,125,75889,54421,266.4,266.4,47454,1,1,2,2,1,1,1,WIN
2280,74,NA1_4151518596,56,22,168,120517,56234,283.8,283.8,55585,1,0,4,2,2,0,1,WIN
2282,76,NA1_4147864275,79,85,124,228950,286449,271.8,271.8,100824,1,3,3,0,1,1,1,WIN
2284,78,NA1_4147813508,51,40,137,149284,128468,304,304,72359,1,2,3,0,2,1,1,WIN
2286,80,NA1_4147839831,47,41,104,104847,109974,226.6,226.6,61568,1,4,2,0,2,1,1,WIN
2288,82,NA1_4147706744,43,38,110,97361,114958,227.8,227.8,71314,0,0,2,3,3,0,1,WIN
2290,84,NA1_4146917252,66,61,156,171461,201188,259.6,259.6,85288,1,2,1,1,3,2,1,WIN
2292,86,NA1_4146817570,40,31,93,79248,71026,195,195,46977,1,1,2,1,2,1,1,WIN
2294,88,NA1_4146676678,61,58,133,186972,178674,136.6,136.6,98980,0,1,4,2,2,0,1,WIN
2296,90,NA1_4146654829,53,33,123,120901,89006,262.4,262.4,67032,3,2,2,1,1,0,1,WIN
2298,92,NA1_4146662254,55,46,128,131131,165909,238.6,238.6,69001,0,2,2,1,0,4,1,WIN
2300,94,NA1_4142332592,39,37,78,63206,77450,195.8,195.8,55893,1,2,3,2,0,0,1,WIN
2302,96,NA1_4142008541,50,55,92,121279,141107,212,212,68565,2,3,2,1,0,2,1,WIN
2304,98,NA1_4141875307,65,54,153,159375,274023,156.2,156.2,96395,0,3,0,2,1,2,1,WIN
2306,100,NA1_4141863399,28,16,67,58774,43451,131,131,45408,2,0,2,4,0,0,1,WIN
2308,102,NA1_4141851897,36,19,111,71959,68504,246.4,246.4,48784,0,1,3,1,3,1,1,WIN
2310,104,NA1_4141808664,74,57,180,202429,219535,143.6,143.6,95972,1,1,2,1,2,1,1,WIN
2312,106,NA1_4141073734,53,39,89,93841,114304,212.6,212.6,60601,1,2,2,1,0,1,1,WIN
2314,108,NA1_4140826551,45,48,93,114530,115844,280.8,280.8,75831,2,1,2,1,2,0,1,WIN
2316,110,NA1_4137538692,46,39,95,96441,93886,231.8,231.8,56549,3,2,1,1,1,1,1,WIN
2318,112,NA1_4137502676,80,66,168,256726,176340,182.2,182.2,93352,1,1,1,2,0,1,1,WIN
2320,114,NA1_4137447786,59,35,155,141713,120159,185.8,185.8,71209,0,2,1,2,3,1,1,WIN
2322,116,NA1_4137335996,22,12,57,44265,34979,157,157,37105,1,1,2,3,0,0,1,WIN
