,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Time CC'ed,Total Gold Earned,First Blood Turret,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
137,3633340047L,29,37,70,132781,60402,98,40406,0,3,1,2,2,2,0,LOSS
138,3633340047W,80,68,180,573601,232980,204,90671,1,1,3,1,1,0,2,WIN
139,3633340047L,68,80,158,573735,211194,251,84970,0,2,1,2,1,1,1,LOSS
140,3633340047W,35,20,97,167495,51394,74,46228,0,2,2,3,1,2,0,WIN
141,3633340047L,20,35,53,123478,73140,129,39467,0,1,4,0,1,1,1,LOSS
142,3633340047W,41,25,123,286912,109597,127,63193,0,0,2,1,2,2,1,WIN
143,3633340047L,25,41,61,278828,99732,239,56128,1,0,1,3,1,1,1,LOSS
144,3633340047W,49,48,109,483461,171913,181,78415,1,0,0,5,2,3,0,WIN
145,3633340047L,47,49,87,483006,166898,188,75463,0,0,1,3,1,2,0,LOSS
146,3633340047W,35,32,96,397745,144965,88,71173,0,2,3,1,1,1,1,WIN
147,3633340047L,32,35,93,361555,151057,256,66386,0,0,1,3,2,3,1,LOSS
148,3633340047W,57,58,124,357538,165015,53,71801,0,2,2,1,3,0,0,WIN
149,3633340047L,58,57,143,384025,153449,261,73932,0,2,1,0,3,2,0,LOSS
150,3633340047W,51,29,128,291994,83695,122,60347,1,1,2,2,1,0,1,WIN
151,3633340047L,29,51,77,198601,130538,90,53080,0,2,1,2,1,2,1,LOSS
152,3633340047W,41,31,116,281289,114823,165,62430,1,0,2,3,0,3,2,WIN
153,3633340047L,31,41,76,295761,108346,151,57799,0,2,2,2,1,1,1,LOSS
154,3633340047W,53,46,106,300437,141463,164,64240,1,1,2,3,0,3,0,WIN
155,3633340047L,45,54,108,311848,116543,95,59325,0,1,0,3,2,0,0,LOSS
156,3633340047W,44,37,124,245910,139011,166,57032,1,1,4,2,0,1,2,WIN
157,3633340047L,36,44,93,278107,108267,177,53176,0,1,3,2,1,1,1,LOSS
158,3633340047W,51,53,126,355374,240144,224,73945,0,1,5,0,0,0,4,WIN
159,3633340047L,53,51,161,544279,167252,167,72241,0,2,2,3,1,0,1,LOSS
160,3633340047W,60,47,126,453683,147820,116,79055,1,2,1,3,2,0,0,WIN
161,3633340047L,47,60,100,520730,198527,132,75767,0,0,3,1,0,3,2,LOSS
162,3633340047W,52,47,104,410226,186848,137,74181,1,1,3,0,2,0,3,WIN
163,3633340047L,47,52,113,436258,151584,261,70556,0,2,1,2,3,1,0,LOSS
164,3633340047W,50,40,119,295566,125235,120,67399,1,1,3,1,1,0,3,WIN
165,3633340047L,39,50,77,332574,133437,79,64303,0,3,2,3,0,0,0,LOSS
166,3633340047W,35,36,104,258760,103099,213,58030,1,0,1,2,1,0,2,WIN
167,3633340047L,36,35,103,225851,113421,260,55460,0,1,2,2,0,2,2,LOSS
168,3633340047W,56,65,106,501238,221895,111,83867,0,1,3,1,1,0,1,WIN
169,3633340047L,65,56,154,558678,196011,233,86120,0,2,1,2,0,3,1,LOSS
170,3633340047W,60,47,142,365370,136616,146,69215,1,1,1,2,2,1,1,WIN
171,3633340047L,47,60,99,340370,170884,105,65007,0,0,2,1,2,1,2,LOSS
172,3633340047W,64,47,160,399157,174445,173,75301,1,1,3,2,0,1,3,WIN
173,3633340047L,46,64,114,395906,157798,238,70368,0,1,1,3,1,1,1,LOSS
174,3633340047W,47,28,122,211296,67197,111,50790,1,3,1,3,1,0,1,WIN
175,3633340047L,26,47,52,155615,96996,96,43799,0,1,2,1,0,3,1,LOSS
176,3633340047W,40,37,95,222190,89608,135,56152,1,3,1,2,1,1,1,WIN
177,3633340047L,37,42,98,231412,83926,127,52028,0,1,1,1,2,2,1,LOSS
178,3633340047W,35,17,77,178671,49366,136,47301,1,1,2,3,1,1,1,WIN
179,3633340047L,17,35,48,149445,67159,40,42383,0,1,1,2,2,1,0,LOSS
180,3633340047W,38,34,131,390050,121881,255,68449,1,2,0,4,1,2,1,WIN
181,3633340047L,34,38,91,281354,157040,210,63518,0,1,3,3,0,0,3,LOSS
182,3633340047W,60,42,142,374304,123928,94,69105,0,2,1,2,2,1,0,WIN
183,3633340047L,41,60,104,316514,162833,145,63221,1,1,3,1,1,1,3,LOSS
184,3633340047W,38,24,129,236730,80169,222,53443,1,0,0,3,1,2,2,WIN
185,3633340047L,23,38,67,202065,99467,134,47606,0,1,2,2,0,3,1,LOSS
186,3633340047W,35,22,86,226131,72764,104,53650,0,1,1,2,2,3,0,WIN
187,3633340047L,22,35,53,232872,82476,88,49015,1,0,2,3,1,1,1,LOSS
188,3633340047W,43,29,106,265831,107220,205,57433,0,2,2,1,2,2,1,WIN
189,3633340047L,29,43,66,220983,117908,158,51556,0,1,2,4,0,1,2,LOSS
190,3633340047W,46,41,130,256373,115247,50,56565,1,1,2,2,1,1,1,WIN
191,3633340047L,41,46,91,222529,108523,142,52266,0,3,2,2,0,2,0,LOSS
192,3633340047W,57,40,119,294900,113726,104,65438,1,3,1,2,2,0,1,WIN
193,3633340047L,40,57,78,284436,127761,136,59631,0,1,2,3,1,1,1,LOSS
194,3633340047W,66,70,161,698361,265662,275,97197,1,0,2,3,2,1,1,WIN
195,3633340047L,70,66,144,705114,259172,187,94340,0,2,2,1,1,0,1,LOSS
0,3633406948W,54,53,121,359277,157118,140,66507,0,1,3,2,0,1,1,WIN
1,3633406948L,53,54,122,328809,141360,194,65210,0,0,1,3,1,3,0,LOSS
2,3633406948W,66,62,162,484017,167291,379,76881,1,1,1,3,1,1,1,WIN
3,3633406948L,62,66,131,404756,244264,249,73676,0,1,2,2,1,1,2,LOSS
4,3633406948W,53,40,129,235935,100760,110,54987,0,0,1,2,2,2,1,WIN
5,3633406948L,39,53,79,209338,125041,184,50900,0,1,2,2,1,1,3,LOSS
6,3633406948W,33,18,87,110366,47778,87,35847,1,0,2,2,1,2,1,WIN
7,3633406948L,18,33,32,95872,48240,89,31519,0,1,3,2,1,0,3,LOSS
8,3633406948W,38,23,95,168846,46610,124,43903,1,1,0,4,1,2,0,WIN
9,3633406948L,23,38,40,130016,79112,42,39736,0,3,2,2,1,0,2,LOSS
10,3633406948W,43,33,99,218915,74869,87,53193,0,1,1,3,1,1,1,WIN
11,3633406948L,33,43,48,159933,84099,52,46820,1,2,2,0,3,1,0,LOSS
12,3633406948W,32,23,66,243290,56657,88,53887,0,1,1,3,1,0,0,WIN
13,3633406948L,22,32,37,175437,90087,73,47129,0,2,2,3,0,2,1,LOSS
14,3633406948W,41,42,91,226358,102199,51,55065,0,2,3,2,1,0,0,WIN
15,3633406948L,42,41,93,224109,92767,52,53609,1,1,1,0,3,1,0,LOSS
16,3633406948W,31,30,84,190690,78896,65,47375,1,2,2,2,1,1,1,WIN
17,3633406948L,30,31,82,174281,88065,119,45462,0,0,3,1,0,0,3,LOSS
18,3633406948W,65,60,167,389682,156203,155,74534,1,1,1,1,1,0,2,WIN
19,3633406948L,59,65,149,388461,188455,241,71674,0,1,2,2,1,2,2,LOSS
20,3633406948W,46,37,89,267103,101272,90,60650,0,1,1,3,2,1,1,WIN
21,3633406948L,37,46,64,247680,110258,62,54965,1,1,1,2,3,0,0,LOSS
22,3633406948W,54,37,152,406884,131759,197,71990,1,2,1,2,0,2,0,WIN
23,3633406948L,37,54,87,437569,168911,158,65713,0,1,4,2,0,0,1,LOSS
24,3633406948W,39,11,138,158333,41395,103,42245,1,2,1,2,3,2,0,WIN
25,3633406948L,11,39,23,120672,76554,88,33024,0,0,2,2,1,0,3,LOSS
26,3633406948W,64,46,178,386870,170866,296,78402,1,1,2,3,0,1,2,WIN
27,3633406948L,46,64,95,496759,167221,156,74146,0,2,2,2,2,1,0,LOSS
28,3633406948W,28,22,74,207752,58590,66,50413,1,2,2,2,1,0,1,WIN
29,3633406948L,21,29,37,188396,68508,52,45486,0,2,1,2,2,1,1,LOSS
30,3633406948W,76,67,150,440504,207476,289,79566,0,0,2,1,2,0,3,WIN
31,3633406948L,66,76,151,481267,207620,271,76992,1,1,2,2,2,2,1,LOSS
32,3633406948W,59,37,139,307257,104609,157,61869,0,0,1,4,2,1,1,WIN
33,3633406948L,35,59,65,241437,151721,134,54709,0,1,2,2,1,1,2,LOSS
34,3633406948W,51,42,95,271715,107175,108,63605,1,2,1,2,2,1,1,WIN
35,3633406948L,42,51,76,276253,101491,58,59385,0,3,1,1,2,0,1,LOSS
36,3633406948W,45,35,97,256295,73590,92,57282,1,2,1,4,2,1,0,WIN
37,3633406948L,35,45,54,203661,89771,49,51675,0,3,1,0,2,0,1,LOSS
38,3633406948W,41,28,107,192397,69619,265,47835,1,1,2,2,1,2,1,WIN
39,3633406948L,28,41,72,173207,84620,112,42339,0,1,1,1,2,2,1,LOSS
40,3633406948W,50,22,133,241109,84456,203,57603,1,2,1,1,3,2,0,WIN
41,3633406948L,22,50,50,212916,125355,100,49311,0,1,1,2,2,0,2,LOSS
42,3633406948W,64,58,200,379265,191894,283,73146,0,1,3,1,1,1,3,WIN
43,3633406948L,58,64,133,406608,191720,225,70796,1,0,1,3,2,1,2,LOSS
44,3633406948W,55,50,148,491443,117745,174,75807,1,1,1,3,3,0,1,WIN
45,3633406948L,49,56,105,369286,156757,75,72719,0,1,4,1,2,0,1,LOSS
46,3633406948W,42,28,111,250689,83194,191,57529,0,2,1,3,1,1,1,WIN
47,3633406948L,28,42,77,226017,87099,192,51842,0,1,1,1,2,3,1,LOSS
48,3633406948W,56,46,88,601702,154567,159,89694,0,1,1,3,2,0,1,WIN
49,3633406948L,46,56,106,606939,145387,111,88041,1,0,0,4,3,2,0,LOSS
50,3633406948W,56,52,118,419458,163744,116,74381,1,0,1,1,3,1,1,WIN
51,3633406948L,52,56,99,405747,130868,117,69449,0,1,1,4,2,1,0,LOSS
52,3633406948W,51,41,118,298463,109197,170,65583,1,2,0,4,0,3,0,WIN
53,3633406948L,40,51,79,261367,131579,167,60036,0,0,1,3,2,1,1,LOSS
54,3633406948W,35,21,71,151347,45773,70,44138,1,1,2,3,1,0,1,WIN
55,3633406948L,19,36,31,122526,55100,47,36851,0,1,1,2,1,2,1,LOSS
56,3633406948W,43,31,96,305956,92443,108,59567,1,1,2,1,1,1,1,WIN
57,3633406948L,30,43,54,284419,113039,106,54394,0,0,3,2,1,1,2,LOSS
58,3633406948W,36,26,83,239426,75552,94,54823,1,1,1,2,2,1,1,WIN
59,3633406948L,26,36,51,208103,74639,113,48922,0,2,1,4,0,2,0,LOSS
60,3633406948W,53,49,125,372965,125633,238,69818,0,1,1,1,2,1,1,WIN
61,3633406948L,49,53,117,363816,132169,166,68813,1,1,0,1,3,2,1,LOSS
62,3633406948W,61,49,141,324203,130672,103,71424,1,2,1,2,2,2,0,WIN
63,3633406948L,49,61,103,337325,135065,199,62491,0,1,2,2,1,1,1,LOSS
64,3633406948W,47,38,94,216796,109665,141,57712,0,1,3,1,1,1,2,WIN
65,3633406948L,38,47,91,257085,88713,125,54555,0,1,0,1,4,2,0,LOSS
66,3633406948W,44,49,121,348261,130985,212,66464,1,0,2,2,1,2,1,WIN
67,3633406948L,49,44,110,318383,129922,264,65049,0,3,1,2,1,2,0,LOSS
68,3633406948W,44,33,123,170904,85078,144,49237,1,1,2,3,1,0,2,WIN
69,3633406948L,33,44,102,181970,81127,106,45066,0,2,0,2,3,2,1,LOSS
70,3633406948W,37,33,54,247652,108086,56,58780,1,3,3,1,1,0,1,WIN
71,3633406948L,33,37,71,256214,80627,90,54582,0,3,3,1,2,0,0,LOSS
72,3633406948W,46,41,105,250374,79228,69,56391,0,2,0,1,4,0,0,WIN
73,3633406948L,40,46,61,216093,111086,46,51708,1,1,1,2,2,0,1,LOSS
74,3633406948W,39,33,102,212544,80702,156,52122,1,0,2,3,1,1,3,WIN
75,3633406948L,33,39,97,185823,89902,173,49302,0,0,2,2,1,2,2,LOSS
76,3633406948W,38,18,96,169470,48104,52,43313,1,0,0,3,2,1,1,WIN
77,3633406948L,18,38,32,125509,75832,72,36410,0,1,1,3,1,1,2,LOSS
78,3633406948W,41,43,94,269625,114811,66,63150,1,1,1,2,2,2,0,WIN
79,3633406948L,42,41,119,309770,105711,285,61290,0,1,1,4,0,2,0,LOSS
80,3633406948W,51,42,119,376373,128166,199,68019,1,2,1,3,1,0,1,WIN
81,3633406948L,42,51,84,356240,138697,233,65063,0,2,2,1,1,0,1,LOSS
82,3633406948W,55,60,100,551191,221332,192,83307,0,0,3,1,1,2,2,WIN
83,3633406948L,60,55,157,494896,175978,156,79669,1,1,1,3,1,1,1,LOSS
84,3633406948W,76,54,177,557035,202204,219,89246,0,0,1,2,1,2,1,WIN
85,3633406948L,54,76,148,580652,231556,255,86070,1,0,1,4,0,3,1,LOSS
86,3633406948W,41,49,104,251214,127976,132,58973,0,0,3,3,1,1,1,WIN
87,3633406948L,49,41,104,285579,110790,154,57874,0,1,0,3,1,2,0,LOSS
88,3633406948W,39,40,71,276262,86922,99,60673,0,3,1,1,3,0,0,WIN
89,3633406948L,40,39,86,291362,96394,79,59093,1,0,0,3,3,2,0,LOSS
90,3633406948W,56,48,110,377234,140051,171,70424,0,0,0,4,2,2,1,WIN
91,3633406948L,48,56,91,382009,165642,117,66908,1,1,2,3,1,1,1,LOSS
92,3633406948W,40,21,88,243207,85287,205,56785,1,1,2,3,2,0,2,WIN
93,3633406948L,21,40,32,226139,87583,72,48445,0,0,2,3,1,1,1,LOSS
94,3633406948W,33,24,84,155351,64188,113,46091,1,2,3,1,1,0,2,WIN
95,3633406948L,24,33,69,169001,65928,81,41923,0,0,0,2,3,1,1,LOSS
96,3633406948W,36,37,100,262979,109978,167,57952,0,0,4,0,1,1,3,WIN
97,3633406948L,37,36,95,259196,111904,127,54918,1,2,1,2,1,1,1,LOSS
98,3633406948W,50,34,144,246448,92744,105,55247,1,0,1,2,3,1,2,WIN
99,3633406948L,34,50,69,218710,124631,217,49435,0,2,2,2,1,0,3,LOSS
100,3633406948W,18,20,41,203641,57566,108,49464,0,3,2,2,1,1,0,WIN
101,3633406948L,20,18,49,197572,64389,50,48138,1,2,0,3,1,2,0,LOSS
102,3633406948W,44,27,106,345235,110180,88,67786,0,2,1,2,1,2,0,WIN
103,3633406948L,24,44,54,344066,128952,162,62923,1,0,1,3,1,0,2,LOSS
104,3633406948W,46,22,98,239275,64303,167,55253,0,2,0,3,0,2,0,WIN
105,3633406948L,22,46,45,175507,106758,91,47787,0,1,1,2,2,2,1,LOSS
106,3633406948W,49,46,127,263769,118383,116,58963,1,3,2,1,1,0,2,WIN
107,3633406948L,46,49,126,267592,137211,193,56889,0,2,1,1,1,1,2,LOSS
108,3633406948W,65,60,131,564790,234006,138,90158,1,4,2,3,0,0,1,WIN
109,3633406948L,60,65,152,631110,184594,190,88146,0,0,0,4,3,1,0,LOSS
110,3633406948W,53,45,133,479725,148482,204,77428,0,1,3,1,0,2,1,WIN
111,3633406948L,45,53,73,442870,153655,241,74852,1,3,1,2,1,0,1,LOSS
112,3633406948W,38,23,88,187072,67265,106,47707,1,1,2,2,0,1,2,WIN
113,3633406948L,23,38,51,157147,80023,130,42237,0,2,3,1,1,1,1,LOSS
114,3633406948W,54,48,150,405392,137250,185,76960,0,2,0,3,3,0,1,WIN
115,3633406948L,46,54,120,451130,153602,220,72872,0,2,3,2,0,2,0,LOSS
116,3633406948W,47,37,95,335244,114723,108,63128,1,3,2,0,1,0,2,WIN
117,3633406948L,37,47,75,257332,107794,145,58643,0,3,1,2,1,2,0,LOSS
118,3633406948W,56,47,122,356462,157717,181,72310,0,2,3,2,0,0,2,WIN
119,3633406948L,47,56,96,367475,142554,121,67876,1,1,2,1,2,0,1,LOSS
120,3633406948W,29,25,84,172315,71351,103,47916,1,2,2,1,1,2,1,WIN
121,3633406948L,25,29,63,182566,61576,118,45009,0,0,1,2,2,1,1,LOSS
122,3633406948W,39,34,90,201003,93693,84,50272,1,1,1,2,1,2,1,WIN
123,3633406948L,34,39,82,183476,79201,144,46271,0,3,1,2,2,0,1,LOSS
124,3633406948W,47,28,136,204184,67338,52,51284,1,1,1,4,1,2,1,WIN
125,3633406948L,27,47,62,179943,91127,66,47006,0,0,0,3,3,0,0,LOSS
126,3633406948W,30,13,56,108800,29273,35,32058,1,3,1,2,2,0,0,WIN
127,3633406948L,13,30,30,67117,41545,32,27070,0,1,2,3,1,0,0,LOSS
128,3633406948W,49,29,130,253977,99260,354,58708,0,1,1,4,0,1,2,WIN
129,3633406948L,29,49,80,258473,124392,173,54401,0,0,1,2,2,2,2,LOSS
130,3633406948W,41,18,106,154482,49194,82,43567,1,0,1,4,2,1,1,WIN
131,3633406948L,17,41,25,126814,64983,60,37459,0,1,2,2,0,0,2,LOSS
132,3633406948W,47,48,123,531247,186274,280,78781,0,1,1,3,1,2,1,WIN
133,3633406948L,48,47,122,467867,216025,200,76574,0,1,2,3,1,1,1,LOSS
134,3633406948W,41,39,109,327182,130045,153,69159,0,1,3,3,0,1,2,WIN
135,3633406948L,38,41,82,362138,122663,190,65638,1,0,1,2,2,2,1,LOSS
136,3633406948W,46,23,129,163594,73780,143,43797,1,2,2,3,0,1,2,WIN
137,3633406948L,23,46,61,117779,76388,104,36284,0,0,3,0,2,2,2,LOSS
138,3633406948W,40,34,98,225647,78090,83,54092,1,3,0,2,2,0,1,WIN
139,3633406948L,34,40,89,213104,103852,66,50438,0,1,3,1,2,1,1,LOSS
140,3633406948W,52,49,129,419259,157034,246,72907,0,1,2,3,0,3,1,WIN
141,3633406948L,49,52,123,398081,173678,246,74738,1,1,1,2,1,1,1,LOSS
142,3633406948W,31,21,77,186485,58144,135,48604,0,0,1,3,2,2,1,WIN
143,3633406948L,21,31,67,177963,72047,41,44358,1,0,2,2,1,2,1,LOSS
144,3633406948W,34,30,90,357279,124347,246,69969,0,1,2,4,0,3,0,WIN
145,3633406948L,30,34,65,410344,138869,77,65248,0,0,4,1,1,1,1,LOSS
146,3633406948W,42,43,80,328493,101325,122,65133,1,0,0,4,1,3,0,WIN
147,3633406948L,43,42,82,350848,109576,34,63097,0,2,0,3,2,1,0,LOSS
148,3633406948W,49,52,100,374764,175586,233,73236,0,1,1,2,1,1,2,WIN
149,3633406948L,51,49,117,430184,145102,170,72933,0,0,1,2,2,2,1,LOSS
150,3633406948W,54,30,141,318512,98981,297,65335,0,1,0,4,2,2,1,WIN
151,3633406948L,30,54,57,270497,146203,94,58672,0,2,3,1,1,0,1,LOSS
152,3633406948W,37,31,87,246197,69538,132,55012,1,3,1,3,2,1,0,WIN
153,3633406948L,31,37,73,239545,99184,145,53504,0,1,0,2,2,2,1,LOSS
154,3633406948W,29,24,59,224733,73174,99,54700,1,2,0,2,4,0,1,WIN
155,3633406948L,24,29,61,217348,81176,166,50210,0,1,1,2,1,3,1,LOSS
156,3633406948W,38,47,78,329240,131169,156,66482,1,1,2,2,1,1,1,WIN
157,3633406948L,47,38,109,359930,152618,197,65544,0,2,1,3,0,1,1,LOSS
158,3633406948W,48,46,121,311396,130888,246,63731,0,1,3,1,1,1,3,WIN
159,3633406948L,46,49,119,243697,117168,190,57730,1,1,2,2,1,2,1,LOSS
160,3633406948W,57,57,156,475356,136318,155,74520,0,2,1,3,1,1,0,WIN
161,3633406948L,56,57,110,340030,175285,219,70742,1,0,3,1,1,0,4,LOSS
162,3633406948W,61,46,147,373365,137836,199,78549,1,2,0,3,1,2,0,WIN
163,3633406948L,46,61,88,431349,157099,112,70029,0,2,3,1,0,1,1,LOSS
164,3633406948W,48,29,115,248186,76458,144,55232,1,0,1,4,1,1,1,WIN
165,3633406948L,29,48,58,220426,104832,87,49758,0,0,2,1,2,1,1,LOSS
166,3633406948W,28,20,76,185845,51146,67,47441,1,1,2,3,1,1,1,WIN
167,3633406948L,20,28,47,130411,58534,131,41179,0,1,0,4,2,2,0,LOSS
168,3633406948W,54,36,131,395419,127288,175,72348,0,0,1,2,2,1,1,WIN
169,3633406948L,36,55,82,349768,133168,81,64898,1,1,2,3,1,1,0,LOSS
170,3633406948W,44,44,87,387755,134038,169,71506,0,3,1,2,2,2,0,WIN
171,3633406948L,44,44,112,393309,122468,169,68114,1,3,1,2,0,1,0,LOSS
172,3633406948W,56,47,149,382933,124770,197,69857,1,0,1,2,2,3,0,WIN
173,3633406948L,47,56,109,349215,158057,264,67514,0,1,2,2,2,1,1,LOSS
174,3633406948W,46,43,102,264153,82189,218,58469,1,1,1,3,2,2,0,WIN
175,3633406948L,43,46,82,233527,104809,94,54370,0,2,1,3,1,0,1,LOSS
176,3633406948W,40,21,115,198948,78959,104,48033,1,1,0,2,2,3,1,WIN
177,3633406948L,21,40,42,177159,84089,116,42803,0,0,3,2,1,1,2,LOSS
178,3633406948W,47,60,97,440326,178433,121,73082,0,2,3,2,1,0,1,WIN
179,3633406948L,60,47,154,387516,160083,206,71111,1,2,4,1,0,1,2,LOSS
180,3633406948W,60,53,117,443431,172150,121,75504,0,1,2,1,2,0,1,WIN
181,3633406948L,53,60,148,412595,170712,270,72509,1,1,0,3,1,2,0,LOSS
182,3633406948W,75,53,177,561443,178869,215,86191,1,0,1,3,1,1,1,WIN
183,3633406948L,53,75,96,484198,221416,198,80457,0,2,0,2,2,2,1,LOSS
184,3633406948W,58,50,114,349453,114849,141,69323,0,1,1,2,2,2,0,WIN
185,3633406948L,50,58,81,300545,145831,64,67185,0,1,1,2,2,1,1,LOSS
186,3633406948W,48,35,103,263540,103612,106,61280,0,2,3,2,0,0,2,WIN
187,3633406948L,35,48,89,264138,103709,134,59471,0,2,1,2,1,3,0,LOSS
188,3633406948W,39,23,94,190600,48440,94,49066,0,1,0,5,1,3,0,WIN
189,3633406948L,23,40,27,194586,86724,42,45570,0,2,3,1,0,0,2,LOSS
190,3633406948W,39,36,108,248793,103011,150,55981,1,3,1,2,2,1,0,WIN
191,3633406948L,36,39,83,245719,106412,169,53290,0,1,3,1,1,2,1,LOSS
0,3633406948W,54,53,121,359277,157118,140,66507,0,1,3,2,0,1,1,WIN
1,3633406948L,53,54,122,328809,141360,194,65210,0,0,1,3,1,3,0,LOSS
2,3633406948W,72,69,144,917401,214521,271,102618,1,1,1,3,1,2,0,WIN
3,3633406948L,69,72,155,722252,281271,249,98879,0,2,1,1,1,3,1,LOSS
4,3633406948W,36,30,85,391201,107995,191,66919,1,1,2,3,0,1,1,WIN
5,3633406948L,30,36,70,322244,107798,109,61896,0,3,1,4,0,1,0,LOSS
6,3633406948W,60,37,177,329448,95615,303,65358,1,1,2,4,1,1,1,WIN
7,3633406948L,37,60,78,300579,175539,196,60268,0,2,2,2,0,1,2,LOSS
8,3633406948W,62,58,118,573224,172445,192,83647,1,2,4,1,0,1,1,WIN
9,3633406948L,58,62,131,468314,188165,110,79826,0,0,2,1,3,0,2,LOSS
10,3633406948W,48,40,106,324367,131632,139,63898,1,1,1,2,0,1,1,WIN
11,3633406948L,40,48,90,287922,140664,169,59774,0,2,2,3,0,1,2,LOSS
12,3633406948W,46,25,103,174441,47687,64,47092,1,1,2,2,1,1,1,WIN
13,3633406948L,24,46,41,150271,72357,46,39133,0,2,1,0,3,0,0,LOSS
14,3633406948W,62,68,145,642883,235718,243,88726,0,0,0,4,1,2,2,WIN
15,3633406948L,68,63,161,570643,162281,201,83273,1,1,1,1,2,0,1,LOSS
16,3633406948W,32,15,94,203499,59120,228,46060,0,0,1,3,2,3,0,WIN
17,3633406948L,15,32,44,159275,93067,87,41495,0,2,3,1,1,1,2,LOSS
18,3633406948W,43,26,106,183196,61685,95,46794,1,2,1,2,1,2,1,WIN
19,3633406948L,26,43,53,155872,78535,84,41314,0,2,1,3,1,1,1,LOSS
20,3633406948W,75,72,189,576173,258924,246,91981,0,1,2,3,0,1,2,WIN
21,3633406948L,72,75,186,643365,221511,469,92057,1,1,2,3,0,3,1,LOSS
22,3633406948W,55,63,126,506640,221071,239,81904,1,0,1,3,3,0,2,WIN
23,3633406948L,63,55,177,507828,173494,199,82128,0,0,1,4,1,1,1,LOSS
24,3633406948W,64,54,158,640773,197937,176,87582,0,2,2,1,1,2,2,WIN
25,3633406948L,54,64,119,557054,173301,175,83156,1,1,2,4,0,1,1,LOSS
26,3633406948W,28,20,58,130246,39447,85,39540,0,2,2,1,1,0,1,WIN
27,3633406948L,20,28,34,94196,51167,76,34101,0,1,2,1,1,2,2,LOSS
28,3633406948W,54,47,113,277268,123668,206,62732,1,1,0,3,2,0,1,WIN
29,3633406948L,47,54,100,262302,115957,143,57765,0,3,1,3,0,1,0,LOSS
30,3633406948W,37,15,106,173138,44810,81,44233,0,1,1,3,2,1,0,WIN
31,3633406948L,15,37,36,109512,82167,66,36329,0,0,3,2,0,2,3,LOSS
32,3633406948W,49,56,119,404632,178531,156,68427,1,2,1,3,1,1,1,WIN
33,3633406948L,56,49,128,332136,191336,256,66382,0,1,3,2,0,0,4,LOSS
34,3633406948W,44,41,128,306689,100083,179,60686,0,1,1,3,2,1,0,WIN
35,3633406948L,40,44,74,292087,122936,118,57962,1,2,3,1,0,1,2,LOSS
36,3633406948W,52,65,96,460040,184698,223,75355,1,1,2,2,1,1,2,WIN
37,3633406948L,64,52,130,443478,208279,298,76479,0,1,2,3,0,1,2,LOSS
38,3633406948W,36,27,80,290489,82939,83,59895,0,0,0,4,2,1,0,WIN
39,3633406948L,27,36,61,260110,93421,78,54831,1,0,1,2,3,2,1,LOSS
40,3633406948W,75,70,157,526841,232753,146,86423,1,0,2,1,2,0,2,WIN
41,3633406948L,70,76,157,571567,244895,196,83912,0,2,3,1,1,0,2,LOSS
42,3633406948W,56,37,133,351529,109542,154,68207,0,0,0,3,2,1,0,WIN
43,3633406948L,37,56,75,317554,140943,116,62365,1,0,3,3,1,1,0,LOSS
44,3633406948W,47,57,106,350428,152971,195,71797,0,1,3,3,0,2,1,WIN
45,3633406948L,57,47,131,365333,130004,191,70578,1,2,0,1,3,2,0,LOSS
46,3633406948W,38,27,62,252057,71926,43,56282,1,2,3,2,2,0,0,WIN
47,3633406948L,27,38,66,216366,78973,135,52543,0,0,0,4,1,3,0,LOSS
48,3633406948W,42,37,113,368991,125028,109,69952,0,1,1,1,2,2,2,WIN
49,3633406948L,37,42,112,391025,125904,160,66971,1,2,2,0,3,0,1,LOSS
50,3633406948W,46,46,139,274308,111633,108,59945,0,1,2,1,1,2,1,WIN
51,3633406948L,46,46,109,317602,120008,183,57504,1,0,2,3,1,0,2,LOSS
52,3633406948W,44,22,104,275735,82019,147,57116,1,1,2,2,1,0,2,WIN
53,3633406948L,22,44,36,220539,106604,126,49802,0,1,2,2,1,0,2,LOSS
54,3633406948W,47,54,135,427463,164395,242,74360,0,0,1,2,2,2,2,WIN
55,3633406948L,53,47,135,376818,166319,171,71293,1,2,3,2,0,1,2,LOSS
56,3633406948W,48,44,147,375717,143998,307,68954,0,1,4,2,0,1,2,WIN
57,3633406948L,44,48,138,340536,161415,133,65528,1,2,2,2,1,1,1,LOSS
58,3633406948W,42,38,118,256828,114008,223,59438,1,1,0,3,0,0,3,WIN
59,3633406948L,38,42,77,259822,117012,126,55620,0,3,1,2,1,1,1,LOSS
60,3633406948W,51,51,108,390871,143093,263,68104,0,1,2,1,2,1,1,WIN
61,3633406948L,51,51,119,330796,156591,196,65517,1,0,1,2,2,0,3,LOSS
62,3633406948W,30,29,86,164655,80049,67,46251,0,1,1,1,2,2,2,WIN
63,3633406948L,29,30,67,162083,64003,144,42319,1,0,1,4,2,1,1,LOSS
64,3633406948W,47,27,133,196638,68441,103,52684,0,1,1,5,0,2,1,WIN
65,3633406948L,27,47,46,188148,86925,69,45887,0,2,2,2,1,0,1,LOSS
66,3633406948W,77,73,151,615444,171543,218,94906,0,2,1,2,1,1,0,WIN
67,3633406948L,73,77,154,680411,228219,200,99298,1,1,1,2,1,1,0,LOSS
