,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
32,NA1_4167286666,41,33,108,109710,103359,1394,69086,2,2,3,0,3,0,1
33,NA1_4167286666,32,41,70,89785,115903,723,62913,2,3,1,0,1,1,0
34,NA1_4167209278,47,49,113,131411,176976,1089,91825,3,1,1,2,2,0,1
35,NA1_4167209278,48,47,111,165468,139494,1773,91570,3,1,2,1,1,0,0
36,NA1_4167098708,25,5,78,34644,23822,1117,34757,0,1,3,2,2,0,1
37,NA1_4167098708,5,25,9,20794,36029,1443,28446,2,2,1,2,1,1,0
38,NA1_4167102075,65,49,149,170209,229741,1557,91428,1,3,3,0,1,2,1
39,NA1_4167102075,49,65,131,214019,176163,1208,87277,0,0,3,2,2,0,0
40,NA1_4166445787,71,62,134,193312,183979,910,89132,3,0,3,1,1,0,1
41,NA1_4166445787,61,71,144,165664,204912,1826,87732,0,1,2,3,2,1,0
42,NA1_4166472476,60,59,97,151699,203910,1826,80396,1,3,2,0,1,1,1
43,NA1_4166472476,59,61,118,182211,157420,690,79610,0,0,3,2,2,0,0
44,NA1_4166419544,50,29,110,122752,90677,1509,59941,1,2,3,1,1,0,1
45,NA1_4166419544,29,50,45,82046,130623,1039,54790,0,2,2,1,1,2,0
46,NA1_4166375973,57,50,118,140528,148459,774,71939,1,2,1,1,1,1,1
47,NA1_4166375973,50,57,131,141222,158905,1386,68773,2,0,2,2,2,1,0
48,NA1_4166372459,56,55,120,138712,146048,1386,71106,1,1,3,2,1,1,1
49,NA1_4166372459,55,56,98,137849,147581,997,68782,4,2,3,0,0,0,0
50,NA1_4166259271,68,56,176,210089,204292,1428,81946,1,1,3,1,0,1,1
51,NA1_4166259271,56,68,89,195169,227016,1200,78797,2,4,1,0,0,3,0
52,NA1_4166292827,48,36,145,144892,113977,1448,78151,1,1,3,2,2,0,1
53,NA1_4166292827,36,48,100,103045,152431,1624,73992,1,1,3,1,3,1,0
54,NA1_4166198548,36,29,65,74502,76485,1448,64487,0,1,3,3,1,1,1
55,NA1_4166198548,29,36,59,68838,80176,1481,59489,1,2,4,0,1,0,0
56,NA1_4166183408,56,54,126,187482,140844,1196,75135,2,1,2,1,2,1,1
57,NA1_4166183408,54,56,102,124440,202759,1448,73067,2,1,2,1,1,1,0
58,NA1_4166125599,55,62,122,209506,207811,1211,99107,2,1,3,1,0,1,1
59,NA1_4166125599,60,55,135,193132,220926,1447,94685,2,0,3,1,2,0,0
60,NA1_4166089546,37,35,76,103697,152211,1447,74755,2,2,3,0,2,0,1
61,NA1_4166089546,35,37,67,141518,107889,1201,71949,0,2,3,3,1,0,0
62,NA1_4166103512,49,36,104,119640,126998,1447,74662,0,0,3,2,2,1,1
63,NA1_4166103512,35,49,79,118628,124952,1546,69426,0,1,3,2,1,0,0
64,NA1_4165084278,44,47,89,136988,164729,996,76845,0,4,0,2,1,2,1
65,NA1_4165084278,47,44,132,153531,148918,1669,75519,1,1,3,2,0,1,0
66,NA1_4165063203,59,33,141,131867,138012,1124,67074,1,3,1,1,1,2,1
67,NA1_4165063203,33,59,70,128925,146982,2015,60384,2,1,2,1,2,1,0
68,NA1_4164988620,60,37,165,151994,132235,2014,78450,0,0,4,1,2,1,1
69,NA1_4164988620,28,60,50,96072,157306,1337,69296,0,2,3,2,1,1,0
70,NA1_4164994527,80,64,125,207113,208510,1404,77255,2,4,2,1,0,1,1
71,NA1_4164994527,64,80,153,185774,213346,1663,75005,1,2,3,2,0,1,0
72,NA1_4164895456,41,24,119,81192,82605,1529,56455,1,1,2,2,2,1,1
73,NA1_4164895456,24,42,66,72076,91243,1482,51570,2,3,1,1,1,0,0
74,NA1_4164890414,53,39,116,140924,108225,1617,80032,2,1,3,0,2,2,1
75,NA1_4164890414,39,54,80,100305,149549,750,71322,1,3,1,1,0,3,0
76,NA1_4164833917,47,49,90,96206,104536,1250,63176,2,2,0,3,1,0,1
77,NA1_4164833917,49,47,110,98029,101516,1617,59397,0,2,2,1,1,2,0
78,NA1_4164775225,55,49,99,144639,116577,1790,67261,1,2,2,2,1,1,1
79,NA1_4164775225,48,55,120,106193,153426,1884,64242,1,2,2,0,2,3,0
80,NA1_4164714989,36,42,59,73991,109496,1884,58565,2,3,1,1,1,1,1
81,NA1_4164714989,42,36,107,99770,78107,1323,57532,2,0,3,2,0,0,0
82,NA1_4164706112,48,40,101,158403,149370,956,72998,1,4,1,1,1,1,1
83,NA1_4164706112,40,48,95,136846,171204,1883,67929,2,2,3,1,1,1,0
84,NA1_4164692806,38,35,71,89882,99583,1755,62524,2,2,3,0,0,2,1
85,NA1_4164692806,35,38,86,91565,94030,1883,58706,0,1,2,3,1,0,0
86,NA1_4163638403,75,74,174,249375,273832,1362,104213,2,3,1,1,0,1,1
87,NA1_4163638403,74,75,191,260184,264765,1571,99174,1,2,3,0,1,1,0
88,NA1_4163661030,45,37,102,86501,84592,1425,59248,0,2,4,0,2,1,1
89,NA1_4163661030,37,45,68,76094,93590,1909,55219,0,2,2,1,2,1,0
90,NA1_4163605212,51,57,121,130870,161064,827,81275,3,3,0,2,1,0,1
91,NA1_4163605212,57,51,135,149284,140732,1909,81637,1,2,1,2,1,2,0
92,NA1_4163567096,43,39,84,137028,129649,1525,72213,2,1,4,0,0,2,1
93,NA1_4163567096,39,43,100,113911,144758,1086,68510,1,1,4,0,1,1,0
94,NA1_4163522050,81,71,159,262914,251537,1524,122279,1,2,2,1,1,1,1
95,NA1_4163522050,71,81,109,233851,279175,1253,114764,3,2,2,1,2,0,0
96,NA1_4162787232,81,69,219,222334,241369,1324,94535,1,3,2,0,1,2,1
97,NA1_4162787232,69,81,139,226318,246911,1482,89741,1,2,1,1,2,2,0
98,NA1_4162802679,63,46,129,134021,157462,1482,68596,3,2,1,2,1,1,1
99,NA1_4162802679,46,63,99,147633,143161,2092,65160,0,2,2,2,1,1,0
100,NA1_4162800834,37,31,84,69241,70032,1075,51809,1,0,1,4,0,0,1
101,NA1_4162800834,31,37,52,64963,76791,1482,46271,4,2,2,0,1,0,0
102,NA1_4162756940,72,56,141,162285,134269,1811,79278,2,2,2,1,1,1,1
103,NA1_4162756940,56,72,101,122638,168395,1208,77187,2,1,1,2,1,0,0
104,NA1_4162730632,64,63,152,144659,170336,1056,74410,1,3,2,1,1,2,1
105,NA1_4162730632,63,64,137,161347,158847,958,73553,4,2,1,2,0,0,0
106,NA1_4162666520,62,53,148,159443,196698,466,81033,2,2,3,1,1,1,1
107,NA1_4162666520,53,63,91,177361,178969,1418,77564,4,2,2,1,0,1,0
108,NA1_4162661995,46,35,96,92027,122111,1202,62869,1,2,2,1,1,2,1
109,NA1_4162661995,35,46,67,110624,97020,1538,57071,1,0,4,1,0,0,0
110,NA1_4162612224,40,39,77,118056,116992,853,69575,2,2,1,1,1,1,1
111,NA1_4162612224,38,41,94,99890,123266,895,66661,2,0,4,1,2,0,0
112,NA1_4162570404,49,35,127,136024,110007,701,68640,4,1,2,1,1,0,1
113,NA1_4162570404,35,49,83,98961,152076,146,63671,2,1,2,1,1,2,0
114,NA1_4162552153,41,27,93,70456,101039,1120,58301,1,0,4,1,2,0,1
115,NA1_4162552153,27,41,52,92400,76598,1521,53702,1,3,2,2,0,0,0
116,NA1_4162418482,52,48,115,121117,166324,1458,71843,2,2,1,2,1,1,1
117,NA1_4162418482,48,52,132,155863,128169,1120,66258,1,0,3,1,3,0,0
118,NA1_4162377031,32,17,75,78122,51062,1400,49487,2,1,3,1,1,1,1
119,NA1_4162377031,17,32,34,45406,82325,1120,44176,0,1,3,1,3,1,0
120,NA1_4162410316,56,38,136,117527,107719,1118,65670,3,1,2,1,1,1,1
121,NA1_4162410316,38,57,84,92367,126265,1216,55942,2,3,1,1,1,1,0
122,NA1_4162307465,43,42,113,105523,166221,1911,66706,0,3,2,1,2,2,1
123,NA1_4162307465,42,43,106,152203,108077,1118,62066,1,1,3,2,2,1,0
124,NA1_4162330016,65,43,150,135082,128753,1115,69977,0,2,3,0,2,1,1
125,NA1_4162330016,43,65,76,116001,140523,1040,62410,0,1,3,2,0,1,0
126,NA1_4161323100,66,61,111,150717,194320,1167,85998,1,2,2,1,1,2,1
127,NA1_4161323100,60,66,148,185476,163020,1532,88218,2,0,3,1,2,0,0
128,NA1_4161296924,34,22,70,53384,43662,1678,38248,2,1,1,3,1,0,1
129,NA1_4161296924,22,34,42,37291,54840,1740,34143,1,0,5,0,2,0,0
130,NA1_4161250337,64,79,152,259674,446341,1740,134491,1,2,2,1,2,2,1
131,NA1_4161250337,79,64,164,423512,274573,2117,138429,1,2,2,1,2,1,0
132,NA1_4161206159,44,50,99,109740,107073,1460,59871,2,3,1,1,0,0,1
133,NA1_4161206159,50,44,95,98497,117785,1885,59564,4,2,1,1,1,1,0
134,NA1_4161201579,52,43,124,133971,101398,1885,64794,1,1,2,3,1,0,1
135,NA1_4161201579,41,52,88,91441,145267,966,61561,1,2,1,2,1,1,0
136,NA1_4161137111,46,42,106,136329,111231,1508,63726,2,2,2,3,0,0,1
137,NA1_4161137111,41,47,98,102323,144884,1885,60727,2,1,3,1,1,1,0
138,NA1_4161161006,46,29,146,96744,81222,296,52455,1,1,4,2,2,0,1
139,NA1_4161161006,29,46,58,70113,103636,1301,47058,1,2,2,2,0,2,0
140,NA1_4161125322,49,25,136,101340,97399,997,54364,1,2,3,0,2,1,1
141,NA1_4161125322,25,49,63,77677,108207,521,45245,1,2,3,0,1,2,0
142,NA1_4161101999,56,28,135,104799,99526,1144,59711,0,1,3,1,1,2,1
143,NA1_4161101999,27,56,65,85697,108353,576,48240,1,1,2,2,1,1,0
144,NA1_4161026226,22,20,58,31937,42553,1402,32365,0,1,1,2,2,2,1
145,NA1_4161026226,20,22,44,38055,36225,536,29379,1,2,3,2,1,1,0
146,NA1_4161008506,49,47,112,138001,120977,896,68808,3,1,1,1,1,1,1
147,NA1_4161008506,47,49,105,109092,147886,1396,66508,2,4,0,2,0,1,0
148,NA1_4160928947,65,42,146,145303,115896,1417,81065,1,1,3,2,2,1,1
149,NA1_4160928947,42,65,84,106466,152826,1095,78697,1,0,2,3,3,0,0
150,NA1_4160915315,53,42,157,127225,156372,1415,71323,1,0,2,1,3,1,1
151,NA1_4160915315,42,53,101,140425,131053,893,70304,2,0,4,1,1,0,0
152,NA1_4160843246,60,55,149,153794,175488,1231,87970,3,1,2,1,2,0,1
153,NA1_4160843246,55,60,122,164643,167001,1455,86965,1,3,1,2,1,1,0
154,NA1_4160315312,51,33,101,116146,116562,1245,72051,2,1,2,1,2,0,1
155,NA1_4160315312,33,51,75,104758,123501,1205,66888,0,1,3,2,2,0,0
156,NA1_4160284351,31,16,92,55794,49793,618,46671,1,0,4,2,2,0,1
157,NA1_4160284351,15,31,38,40080,58387,1292,39377,2,2,3,1,2,0,0
158,NA1_4160206809,51,36,129,125328,96302,1691,68566,2,0,1,3,1,0,1
159,NA1_4160206809,36,51,94,92470,134720,1218,64734,2,3,2,0,2,1,0
160,NA1_4160166168,56,41,126,113300,82996,1489,60089,0,0,4,2,1,0,1
161,NA1_4160166168,41,56,87,76903,120339,1753,53250,1,2,2,2,0,1,0
162,NA1_4160172942,50,34,110,84982,86111,1136,60753,1,2,3,3,1,0,1
163,NA1_4160172942,34,50,60,75785,88026,1665,57270,1,2,3,1,2,0,0
164,NA1_4160116253,61,51,140,163546,168983,890,78555,2,2,2,1,2,0,1
165,NA1_4160116253,50,61,114,154637,171794,1868,73887,1,2,1,2,1,1,0
166,NA1_4160140805,48,41,118,125639,128686,1345,67063,1,3,1,1,1,2,1
167,NA1_4160140805,41,48,100,122791,134755,1867,62772,2,1,2,1,0,1,0
168,NA1_4160059022,61,28,146,114331,89929,1867,64748,2,1,2,1,1,1,1
169,NA1_4160059022,28,61,63,79285,121113,696,54413,1,3,1,3,0,1,0
170,NA1_4160056171,49,25,140,91244,71512,1865,54609,0,1,3,0,3,2,1
171,NA1_4160056171,25,49,52,62701,94626,873,45135,1,2,0,3,0,2,0
172,NA1_4160041553,56,59,136,167244,177860,1183,84424,1,3,2,1,1,2,1
173,NA1_4160041553,59,56,140,158390,186224,1156,83956,2,1,2,2,1,2,0
174,NA1_4160025169,49,35,137,120323,127486,238,68156,1,3,3,0,1,1,1
175,NA1_4160025169,35,49,90,117223,127806,1102,61779,0,2,2,1,2,1,0
176,NA1_4158930414,41,42,104,118160,108942,986,65552,4,2,1,1,0,1,1
177,NA1_4158930414,42,41,115,101897,132950,1755,63307,1,1,2,2,2,1,0
178,NA1_4158880177,30,28,63,67126,64289,1276,46782,2,1,2,1,2,0,1
179,NA1_4158880177,28,30,62,58122,70333,1755,43064,1,1,3,2,1,0,0
0,NA1_4171357792,58,41,136,121232,112596,1408,68349,0,1,3,2,1,1,1
1,NA1_4171357792,41,58,68,106521,125872,1030,62206,1,3,2,0,0,2,0
2,NA1_4170257825,84,74,182,238163,260698,819,119573,1,1,3,1,1,1,1
3,NA1_4170257825,74,84,133,252414,255400,1067,114478,2,1,2,2,1,1,0
4,NA1_4170252030,51,49,77,122635,146600,1066,72756,1,1,4,1,0,2,1
5,NA1_4170252030,48,51,107,127193,131652,840,67562,0,2,3,0,2,1,0
6,NA1_4170215307,40,28,105,86086,109333,1012,65649,1,3,2,1,3,0,1
7,NA1_4170215307,28,40,62,96662,92914,1066,59545,2,2,2,1,1,1,0
8,NA1_4170158970,61,62,129,140644,169955,1066,75419,3,3,0,2,1,1,1
9,NA1_4170158970,62,61,141,151057,152605,1834,76753,3,1,2,1,1,1,0
10,NA1_4170109687,72,74,138,290732,204011,1065,109775,0,1,4,1,1,0,1
11,NA1_4170109687,74,72,145,189441,304269,1190,108466,3,1,0,1,2,1,0
12,NA1_4169824219,67,60,148,209938,231699,949,88474,2,3,2,0,2,1,1
13,NA1_4169824219,60,67,149,206000,225644,1052,84165,3,2,2,1,0,1,0
14,NA1_4169820020,54,50,84,110792,154718,675,62577,2,3,1,1,0,1,1
15,NA1_4169820020,50,55,134,137330,118104,1052,63002,3,1,3,2,0,0,0
16,NA1_4169775128,51,42,123,112977,110782,1052,65622,2,1,2,2,1,1,1
17,NA1_4169775128,42,51,110,96086,119362,1531,62250,0,2,1,2,1,1,0
18,NA1_4169760857,54,40,110,118838,134428,1052,70859,1,1,2,2,1,2,1
19,NA1_4169760857,40,54,69,110664,124047,1556,64800,2,2,2,2,0,1,0
20,NA1_4169755101,39,36,80,98807,112544,974,63831,0,2,1,3,0,2,1
21,NA1_4169755101,36,40,63,105843,106058,1052,58647,2,0,2,1,1,1,0
22,NA1_4169698848,69,75,155,218695,224875,1083,98773,3,1,2,0,2,1,1
23,NA1_4169698848,74,69,187,212087,229546,1051,95788,0,0,4,2,2,1,0
24,NA1_4169664193,71,57,169,201632,171036,1050,85351,4,0,2,2,1,1,1
25,NA1_4169664193,56,71,132,156512,218080,1381,85837,1,4,1,0,1,2,0
26,NA1_4169638953,63,55,114,129714,149021,1005,79739,1,3,3,1,0,0,1
27,NA1_4169638953,54,63,71,141653,138789,1153,74892,2,3,2,0,1,1,0
28,NA1_4169560480,48,37,102,126962,108664,1190,65610,2,1,3,1,1,0,1
29,NA1_4169560480,37,48,79,98144,133395,830,60744,1,2,2,1,1,2,0
30,NA1_4169462882,57,54,114,160009,115115,1416,80048,3,1,1,3,0,0,1
31,NA1_4169462882,54,58,108,110226,168273,1584,75124,2,3,3,0,0,2,0
32,NA1_4168751958,81,53,173,203511,155778,1320,92008,0,0,4,2,1,0,1
33,NA1_4168751958,53,81,76,149531,215577,960,85620,0,1,2,3,1,1,0
34,NA1_4168558383,48,42,102,119203,101873,1001,65469,2,0,1,2,2,0,1
35,NA1_4168558383,42,48,100,93623,126296,1308,61660,0,2,1,3,1,1,0
36,NA1_4168513110,65,62,125,182607,168551,1001,79877,2,3,2,1,1,1,1
37,NA1_4168513110,62,65,137,148408,192581,697,78626,1,2,2,2,1,1,0
38,NA1_4168457625,61,51,147,124221,129724,1055,76484,1,1,2,3,2,0,1
39,NA1_4168457625,51,61,95,123362,133740,1001,69673,2,0,5,0,2,0,0
40,NA1_4168415503,44,31,118,79919,85666,686,55279,1,0,3,1,2,2,1
41,NA1_4168415503,31,44,65,72493,89061,1458,48141,1,3,3,0,1,2,0
42,NA1_4167351846,47,35,93,80288,87089,1156,56983,0,2,2,1,3,2,1
43,NA1_4167351846,35,47,74,78382,85570,939,51157,2,1,2,2,1,0,0
44,NA1_4167306378,64,64,106,133081,169032,1204,73860,1,3,2,1,0,1,1
45,NA1_4167306378,64,64,121,158660,142421,1156,72434,1,0,4,1,3,0,0
46,NA1_4167281656,49,43,97,111450,131556,1073,67119,2,3,2,0,1,1,1
47,NA1_4167281656,42,49,89,115897,117169,1156,63342,1,1,3,2,2,1,0
48,NA1_4167225887,51,45,112,126112,117209,1156,71627,1,1,3,2,1,1,1
49,NA1_4167225887,45,51,99,108007,133731,1465,67327,1,0,3,2,1,1,0
50,NA1_4167230902,57,33,131,123412,85329,942,69184,2,0,3,1,2,0,1
51,NA1_4167230902,33,57,60,77742,135932,1010,55077,1,2,2,1,1,1,0
52,NA1_4167054507,41,44,87,105641,127112,824,64539,0,2,1,2,0,2,1
53,NA1_4167054507,44,41,95,114915,114289,1683,62299,1,3,3,0,1,1,0
54,NA1_4166980387,37,31,95,71288,67126,1054,52645,3,3,2,1,1,0,1
55,NA1_4166980387,30,37,70,60035,75337,934,48390,1,1,3,1,3,0,0
56,NA1_4166244637,43,38,103,128249,96154,1333,73434,1,1,3,2,1,0,1
57,NA1_4166244637,38,43,85,91385,145913,1240,70592,1,2,2,1,1,1,0
58,NA1_4166199276,48,63,89,116345,134041,1660,73724,1,2,1,2,1,1,1
59,NA1_4166199276,63,50,138,129436,135134,1240,74429,2,1,3,1,2,0,0
60,NA1_4166181883,35,28,65,89366,59831,994,54431,2,2,1,3,1,0,1
61,NA1_4166181883,27,35,51,50176,94354,1191,49505,0,1,2,3,2,1,0
62,NA1_4166172886,76,78,155,229137,221790,825,104529,1,1,3,1,1,1,1
63,NA1_4166172886,78,76,184,202621,242286,1147,101972,0,0,4,2,2,1,0
64,NA1_4166076227,48,58,88,114952,143163,1631,64933,4,4,1,1,0,0,1
65,NA1_4166076227,58,49,159,126056,128286,751,64948,0,1,1,2,3,2,0
66,NA1_4166018958,56,57,138,202055,245535,755,93411,2,1,2,1,3,1,1
67,NA1_4166018958,57,56,143,228696,214048,1180,93452,0,1,2,2,2,1,0
68,NA1_4166032034,57,42,128,132757,143076,909,86613,1,0,2,2,1,0,1
69,NA1_4166032034,42,57,69,136410,138314,907,80545,0,0,3,3,1,0,0
70,NA1_4165987136,47,48,121,129416,130567,1346,66288,2,3,2,0,1,1,1
71,NA1_4165987136,48,47,126,120466,143878,889,63552,3,2,1,2,2,0,0
72,NA1_4164746520,54,35,119,87482,90479,985,61711,1,1,2,2,1,2,1
73,NA1_4164746520,35,54,58,79390,90243,1042,53688,2,0,1,3,0,0,0
74,NA1_4163370842,41,34,117,85263,76467,1428,52326,0,0,1,3,3,1,1
75,NA1_4163370842,34,41,76,65358,95402,1185,46735,1,2,2,0,1,3,0
76,NA1_4163323618,61,50,145,195696,151435,1237,92022,0,2,1,3,0,1,1
77,NA1_4163323618,50,61,114,138735,205432,1353,86424,2,1,1,3,2,0,0
78,NA1_4163302372,42,33,87,83722,83335,1065,55553,1,2,1,3,1,2,1
79,NA1_4163302372,33,42,69,74238,88572,1203,51446,0,1,2,2,1,1,0
80,NA1_4163267310,48,36,94,108385,77538,1373,63530,1,2,1,2,0,1,1
81,NA1_4163267310,36,48,77,65873,112040,1400,55007,0,1,4,0,3,1,0
82,NA1_4162376406,45,29,117,105914,79550,899,56295,2,1,2,1,0,1,1
83,NA1_4162376406,28,45,62,68220,111537,1473,48493,2,2,3,0,1,1,0
84,NA1_4162338962,32,41,66,83002,90019,899,59588,3,1,3,2,1,0,1
85,NA1_4162338962,41,32,104,84348,86434,1096,58439,1,1,3,1,3,1,0
86,NA1_4162342098,58,52,136,152269,158430,1014,77177,2,0,2,1,1,0,1
87,NA1_4162342098,51,58,141,144250,164462,2058,72616,2,3,2,1,2,0,0
88,NA1_4162188671,82,48,195,209076,205349,899,87543,1,3,2,0,2,2,1
89,NA1_4162188671,48,82,116,176458,221739,1062,80224,1,0,1,3,2,1,0
90,NA1_4162149674,73,66,194,211245,173004,899,91368,1,2,2,1,0,1,1
91,NA1_4162149674,66,73,138,161346,223054,1472,86576,2,3,3,0,2,0,0
92,NA1_4162107492,69,45,143,133155,105710,899,74722,2,0,1,2,1,1,1
93,NA1_4162107492,45,69,102,93505,139296,1519,61843,1,0,4,1,1,1,0
94,NA1_4162069561,44,41,103,84805,111338,695,64849,1,2,1,2,2,0,1
95,NA1_4162069561,41,44,101,102191,90877,925,62977,3,2,1,1,1,0,0
96,NA1_4162083902,37,43,95,81099,120070,1255,63139,0,1,3,1,4,0,1
97,NA1_4162083902,43,37,87,115152,91271,819,62003,3,1,3,0,2,0,0
98,NA1_4161945265,67,49,148,141264,158487,974,83047,3,2,3,0,1,0,1
99,NA1_4161945265,49,67,106,139912,151715,1268,77973,2,2,2,1,1,0,0
100,NA1_4161933857,27,21,66,48951,48412,877,40646,2,2,2,1,0,1,1
101,NA1_4161933857,21,27,55,39061,52654,864,34772,0,1,2,2,1,2,0
102,NA1_4160881856,48,49,87,113694,140939,1487,70873,4,3,0,0,1,0,1
103,NA1_4160881856,49,48,128,125186,122311,959,70104,1,2,2,2,1,1,0
104,NA1_4160818113,62,32,139,116515,108652,959,64351,2,0,3,0,2,1,1
105,NA1_4160818113,32,62,72,88682,124022,1516,55876,0,4,2,0,1,2,0
106,NA1_4160786367,62,48,158,111307,147031,1111,72291,0,1,3,1,3,1,1
107,NA1_4160786367,48,62,109,138363,123241,959,69116,2,1,2,1,1,0,0
108,NA1_4160800836,48,43,87,112916,98057,1554,64326,4,2,1,1,1,0,1
109,NA1_4160800836,42,48,84,88164,122057,959,62985,2,2,3,2,0,1,0
110,NA1_4160738489,57,43,116,113376,121646,1499,65244,3,2,2,2,0,0,1
111,NA1_4160738489,43,57,84,107626,121424,956,56970,4,1,3,1,1,0,0
112,NA1_4160751380,53,44,135,156213,139892,1640,76817,0,2,2,2,3,0,1
113,NA1_4160751380,44,54,95,126866,171365,1024,72304,3,1,3,0,1,1,0
114,NA1_4160658214,54,43,149,159900,123280,1446,74260,1,1,3,1,2,0,1
115,NA1_4160658214,43,54,93,118561,175131,1269,68120,2,3,0,0,0,2,0
116,NA1_4160702121,45,34,86,80404,103731,1681,56973,1,3,2,0,1,2,1
117,NA1_4160702121,34,45,73,86057,87501,1255,53725,1,3,1,2,1,1,0
118,NA1_4160629523,49,47,120,99902,119875,1394,63465,1,2,2,1,2,1,1
119,NA1_4160629523,47,49,115,114626,106945,964,61266,0,1,3,2,1,2,0
120,NA1_4160095094,62,58,124,125530,125374,1446,75881,3,1,2,3,0,0,1
121,NA1_4160095094,57,62,96,111311,138317,1050,70636,3,1,1,1,0,1,0
122,NA1_4160087641,62,59,143,139047,162799,984,75217,0,0,3,2,0,2,1
123,NA1_4160087641,59,62,129,153608,149122,1138,75149,2,3,1,1,1,1,0
124,NA1_4160082603,67,45,148,159659,156305,974,88990,2,3,2,1,1,1,1
125,NA1_4160082603,45,67,116,142700,174635,1036,84368,2,1,3,1,2,0,0
126,NA1_4160050990,41,32,86,100641,73431,824,65740,0,1,3,3,0,0,1
127,NA1_4160050990,32,41,72,65883,108220,799,63009,2,1,2,2,1,2,0
128,NA1_4159590419,40,35,81,97365,105970,986,60882,1,1,4,0,2,2,1
129,NA1_4159590419,35,40,79,91367,106155,1239,57903,1,1,2,2,1,1,0
130,NA1_4158856813,59,64,148,175528,162290,617,80488,1,1,3,1,1,1,1
131,NA1_4158856813,64,59,154,149252,192960,491,81751,1,2,1,0,1,3,0
132,NA1_4158823498,48,52,123,119292,151526,809,75557,0,0,2,3,2,1,1
133,NA1_4158823498,52,48,91,142112,131845,616,71139,2,3,3,0,2,0,0
134,NA1_4158758853,40,42,93,88126,112085,529,65585,1,3,3,0,1,2,1
135,NA1_4158758853,42,40,97,99237,94938,615,63035,0,0,1,3,0,1,0
136,NA1_4158774119,55,34,154,118421,88310,615,59947,1,1,2,1,1,2,1
137,NA1_4158774119,34,55,71,77044,128375,952,54036,2,3,2,0,1,2,0
138,NA1_4158759846,63,55,112,163726,139244,615,72549,3,2,3,0,0,1,1
139,NA1_4158759846,55,63,105,121201,179447,1150,69698,2,2,1,2,1,1,0
140,NA1_4158689462,54,41,143,182304,118314,2184,85038,0,0,5,0,3,0,1
141,NA1_4158689462,41,54,71,113272,214208,1118,78364,0,1,3,1,1,4,0
142,NA1_4158683731,51,37,116,109618,110320,1117,73078,1,4,1,1,1,2,1
143,NA1_4158683731,36,51,68,94156,117731,602,67970,2,1,2,2,1,0,0
144,NA1_4158631227,49,40,98,92139,93882,986,68291,2,1,3,1,2,1,1
145,NA1_4158631227,40,49,79,90253,100617,976,64457,0,0,4,2,1,0,0
146,NA1_4158575816,45,45,98,97245,120773,975,71464,2,1,2,1,1,3,1
147,NA1_4158575816,45,46,119,108725,100892,571,68488,2,2,2,1,1,1,0
148,NA1_4157382740,51,25,150,100052,69884,1839,61274,2,3,1,1,2,1,1
149,NA1_4157382740,25,51,59,63548,111109,1140,52961,2,3,1,1,0,2,0
150,NA1_4157306976,40,23,87,70176,45860,1265,46916,2,1,3,1,2,0,1
151,NA1_4157306976,22,40,48,39316,73960,424,39994,2,1,3,2,1,0,0
0,NA1_4171640879,36,25,97,72386,75246,1504,60419,1,0,3,3,2,0,1
1,NA1_4171640879,25,36,59,73567,79280,905,55576,1,3,2,1,0,1,0
2,NA1_4171566502,36,28,88,66288,73911,1853,52923,2,3,2,0,2,1,1
3,NA1_4171566502,28,36,70,55026,67864,1487,47848,0,0,4,2,3,0,0
4,NA1_4171538996,64,49,125,188666,124772,1183,87479,1,0,2,3,0,0,1
5,NA1_4171538996,49,64,120,116111,194703,1139,79861,1,2,3,0,2,1,0
6,NA1_4171493105,52,44,109,116772,156143,1256,78453,0,2,2,1,1,2,1
7,NA1_4171493105,44,52,97,132615,124675,1810,76062,0,1,3,1,2,1,0
8,NA1_4171478101,37,28,105,84107,86006,1217,56313,0,0,4,1,4,1,1
9,NA1_4171478101,28,37,68,73007,88041,1168,52478,2,1,3,1,1,0,0
10,NA1_4171440221,38,43,86,100698,126868,1339,65897,2,5,0,1,0,2,1
11,NA1_4171440221,43,40,127,114929,108841,1636,63702,2,2,2,2,1,0,0
12,NA1_4171394130,46,45,110,179119,198968,939,81796,1,2,3,1,1,2,1
13,NA1_4171394130,45,46,127,170920,184700,758,79889,0,2,3,0,2,1,0
14,NA1_4171255476,29,30,79,85461,95878,1637,62116,0,1,3,1,3,1,1
15,NA1_4171255476,30,30,67,87630,94380,1992,58775,1,1,2,1,3,2,0
16,NA1_4171259778,74,65,194,216978,216456,1611,91799,1,2,3,1,3,0,1
17,NA1_4171259778,65,74,157,202714,249173,777,86175,3,1,2,0,2,2,0
18,NA1_4170018994,47,46,107,117718,113364,1562,60703,2,3,2,1,0,1,1
19,NA1_4170018994,46,47,127,102699,125192,1695,58848,1,1,1,2,2,1,0
20,NA1_4170032979,40,33,98,110814,101882,1562,62799,3,2,1,2,1,0,1
21,NA1_4170032979,33,40,77,96248,118462,813,58260,1,1,4,1,1,2,0
22,NA1_4169955443,57,60,114,175056,194342,1532,88286,2,1,1,4,0,1,1
23,NA1_4169955443,60,58,117,185855,184379,991,84449,0,0,3,4,0,1,0
24,NA1_4169838600,41,29,116,83391,105032,823,64861,1,1,1,3,2,1,1
